title,imdbid,year,class,Country,Fem Wordcount,Production,Rated,Genre,Writers F,Writers M,Director,imdbRating
Enough Said,tt2390361,2013,P,USA,3,s,PG-13,Comedy,1,0,F,7.0
"Look of Love, The",tt1951216,2013,P,UK,0,IFC Films,NOT RATED,Biography,1,2,M,6.0
Best Night Ever,tt2499414,2013,P,USA,1,The Safran Company,R,Comedy,0,2,M,4.0
Fruitvale Station,tt2334649,2013,P,USA,0,The Weinstein Company,R,Biography,1,1,F,7.5
"Crown and the Dragon, The",tt1913178,2013,P,USA,1,Arrowstorm Entertainment,NOT RATED,Adventure,1,1,F,3.9
Justice Is Mind,tt2289920,2013,P,USA,0,Affidavit Productions LLC,N/A,Crime,0,1,M,7.5
Decoding Annie Parker,tt1464191,2013,P,USA,0,Entertainment One,R,Drama,0,3,M,6.3
20 Feet from Stardom,tt2396566,2013,P,USA,0,Radius-TWC,PG-13,Documentary,0,0,F,7.4
Girl Most Likely,tt1698648,2013,P,USA,0,Lionsgate/Roadside Attractions,PG-13,Comedy,1,0,M,5.8
"Hunger Games: Catching Fire, The",tt1951264,2013,P,USA,0,Lionsgate Films,PG-13,Action,0,2,M,7.5
Prince Avalanche,tt2195548,2013,F,USA,1,Magnolia Pictures,R,Comedy,0,1,M,6.4
Kaze tachinu,tt2013293,2013,P,Japan,0,Walt Disney Pictures,PG-13,Animation,0,0,M,7.8
"Mortal Instruments: City of Bones, The",tt1538403,2013,P,USA,5,Sony Pictures,PG-13,Action,2,0,M,5.9
Summer League,tt2585078,2013,P,USA,0,N/A,UNRATED,Comedy,0,0,M,7.0
"Big Wedding, The",tt1931435,2013,P,USA,0,Lionsgate Films,R,Comedy,0,1,M,5.6
Lee Daniels&#39; The Butler,tt1327773,2013,P,USA,0,The Weinstein Company,PG-13,Biography,0,1,M,7.2
"Hit Girl, The",tt2651924,2013,P,USA,1,N/A,N/A,Action,0,3,M,7.5
I Give it a Year,tt2244901,2013,P,UK,0,Magnolia Pictures,R,Comedy,0,0,M,5.7
American Hustle,tt1800241,2013,P,USA,0,Sony Pictures,R,Crime,0,2,M,7.3
Riddick,tt1411250,2013,F,USA,0,Universal Classics,R,Action,0,1,M,6.4
Crystal Fairy &amp; the Magical Cactus and 2012,tt2332579,2013,P,Chile,1,IFC Films,NOT RATED,Adventure,0,0,M,5.8
"Zero Theorem, The",tt2333804,2013,F,UK,0,Amplify Releasing,R,Comedy,0,1,M,6.1
Gabrielle,tt3106846,2013,P,Canada,3,Entertainment One,R,Drama,0,0,M,6.9
Anchorman 2: The Legend Continues,tt1229340,2013,P,USA,0,Paramount Pictures,PG-13,Comedy,0,4,M,6.3
Lovelace,tt1426329,2013,P,USA,2,Radius-TWC,R,Biography,0,1,M,6.2
Mama,tt2023587,2013,P,Canada,0,Universal Pictures,PG-13,Horror,2,3,M,6.2
Vikings,tt2306299,2013,P,Ireland,0,,TV-MA,Action,0,1,M,8.6
Lost Angel,tt2796584,2013,F,USA,0,N/A,N/A,Short,0,2,M,5.0
Tangerines,tt2991224,2013,F,Estonia,0,Magnolia Pictures,NOT RATED,Drama,0,0,M,8.2
Christmas in the City,tt3015110,2013,P,Canada,3,N/A,TV-PG,Drama,1,0,M,6.0
Open Road,tt1922679,2013,P,Brazil,3,N/A,NOT RATED,Action,1,0,M,5.5
"Den, The",tt2503154,2013,P,USA,2,IFC Entertainment,R,Horror,1,1,M,6.1
Ashley,tt2084093,2013,P,USA,7,WARNER BROTHERS PICTURES,TV-14,Drama,0,0,M,5.5
"Dirties, The",tt2334896,2013,P,Canada,0,Phase 4 Films,NOT RATED,Comedy,0,3,M,6.8
Curse of Chucky,tt2230358,2013,P,USA,3,Universal Studios Home Entertainment,R,Horror,0,0,M,5.7
Horns,tt1528071,2013,P,USA,0,Radius-TWC,R,Crime,0,2,M,6.5
Lone Survivor,tt1091191,2013,F,USA,0,Universal Studios,R,Action,0,3,M,7.5
Gekijouban Steins;Gate: Fuka ryouiki no dejavu,tt2967286,2013,P,Japan,0,N/A,TV-14,Animation,0,0,M,7.9
Future Shift,tt2991316,2013,P,Canada,0,N/A,N/A,Action,0,0,M,
Down River,tt2202928,2013,P,Canada,2,Gossamer Creative,N/A,Drama,0,1,M,7.1
Hansel &amp; Gretel: Witch Hunters,tt1428538,2013,P,Germany,0,Paramount Pictures/MGM,R,Action,0,1,M,6.1
Short Term 12,tt2370248,2013,P,USA,1,Cinedigm,R,Drama,0,0,M,8.0
For Elisa,tt2403419,2013,P,Spain,5,N/A,N/A,Thriller,0,0,M,4.2
"German Doctor, The",tt1847746,2013,P,Argentina,1,Samuel Goldwyn Films,PG-13,Drama,0,0,M,6.8
Zombie Hunter,tt2446502,2013,P,USA,0,Well Go USA,NOT RATED,Action,0,0,M,3.5
My Little Pony: Equestria Girls,tt2908228,2013,P,Canada,3,Screenvision,TV-Y,Animation,2,0,M,6.1
"Book Thief, The",tt0816442,2013,P,USA,2,20th Century Fox,PG-13,Drama,0,2,M,7.6
Nashorn im Galopp,tt2656122,2013,F,Germany,0,N/A,N/A,Animation,0,2,M,7.8
O Tempo e o Vento,tt2401711,2013,P,Brazil,0,N/A,N/A,Drama,0,0,M,6.4
Madoka Magica: Rebellion Story,tt2457282,2013,P,Japan,3,Warner Brothers,NOT RATED,Animation,0,0,M,7.8
12 Years a Slave,tt2024544,2013,P,USA,0,Fox Searchlight,R,Biography,0,2,M,8.1
"Invisible Woman, The",tt1700845,2013,P,UK,1,Sony Pictures Classics,R,Biography,1,0,M,6.2
Orphan Black,tt2234222,2013,P,Canada,2,,TV-MA,Action,1,5,M,8.3
Nebraska,tt1821549,2013,P,USA,0,Paramount Pictures,R,Adventure,0,0,M,7.7
"Love Punch, The",tt2234261,2013,P,France,0,Ketchup Entertainment,PG-13,Comedy,1,1,M,5.7
At Middleton,tt1483324,2013,P,USA,0,Anchor Bay and Freestyle Releasing,R,Comedy,0,2,M,6.5
Oz the Great and Powerful,tt1623205,2013,P,USA,0,Walt Disney Pictures,PG,Adventure,0,3,M,6.3
A Haunting at Silver Falls,tt1813609,2013,P,USA,1,Inception Media Group,NOT RATED,Horror,1,1,M,4.8
Dead Man Down,tt2101341,2013,P,USA,1,FilmDistrict,R,Action,0,0,M,6.5
"Boy and the World, The",tt3183630,2013,F,Brazil,0,GKIDS,PG,Animation,0,0,M,7.6
Bounty Killer,tt2369396,2013,P,USA,0,Arc Entertainment,R,Action,0,4,M,5.5
Austenland,tt1985019,2013,P,UK,2,Sony Pictures Classics,PG-13,Comedy,2,0,M,6.3
Only God Forgives,tt1602613,2013,P,Denmark,1,Radius-TWC,R,Crime,0,1,M,5.7
Cloudy with a Chance of Meatballs 2,tt1985966,2013,P,USA,0,Sony Pictures,PG,Animation,2,3,M,6.4
RWBY,tt3066242,2013,P,USA,0,,NOT RATED,Animation,0,0,M,8.2
Admission,tt1814621,2013,P,USA,2,Focus Features,PG-13,Comedy,1,1,M,5.7
I Used to Be Darker,tt2147728,2013,P,USA,2,Strand Releasing,NOT RATED,Drama,1,1,M,5.6
"East, The",tt1869716,2013,P,UK,2,Fox Searchlight Pictures,PG-13,Adventure,0,0,M,6.8
V/H/S/2,tt2450186,2013,P,USA,0,Magnet Releasing,R,Horror,1,4,M,6.1
Trance,tt1924429,2013,F,UK,0,20th Century Fox,R,Crime,0,3,M,6.9
Thor: The Dark World,tt1981115,2013,P,USA,0,Walt Disney Pictures,PG-13,Action,0,7,M,7.0
Red 2,tt1821694,2013,P,USA,0,Lionsgate Films,PG-13,Action,0,2,M,6.6
Knights of Badassdom,tt1545660,2013,P,USA,0,Entertainment One Films,R,Action,0,1,M,5.7
"Call, The",tt1911644,2013,P,USA,5,Sony Pictures,R,Crime,1,3,M,6.7
Touchy Feely,tt2364949,2013,P,USA,2,Magnolia Pictures,R,Drama,0,0,M,5.3
Oblivion,tt1483013,2013,P,USA,0,Universal Pictures,PG-13,Action,0,2,M,7.0
Mobius,tt2106550,2013,P,France,1,Grindstone Entertainment,R,Drama,0,1,M,6.1
Cutie and the Boxer,tt2355540,2013,F,USA,4,Radius,R,Documentary,0,1,M,7.2
"To Do List, The",tt1758795,2013,P,USA,1,CBS Films,R,Comedy,1,0,F,5.8
Blue Jasmine,tt2334873,2013,P,USA,2,Sony Pictures Classics,PG-13,Drama,0,0,M,7.3
Pasadena,tt2357263,2013,P,USA,1,FilmBuff,NOT RATED,Comedy,0,1,M,4.3
Gloria,tt2425486,2013,P,Chile,3,Roadside Attractions,R,Comedy,0,0,M,6.7
Perfect Mothers,tt2103267,2013,P,Australia,0,Exclusive Media,R,Drama,2,1,F,6.2
Locke,tt2692904,2013,F,UK,0,A24 Films,R,Drama,0,1,M,7.1
"Soshite chichi ni naru (Like Father, Like Son)",tt2331143,2013,P,Japan,1,IFC Films,NOT RATED,Drama,0,0,M,7.8
"Hot Flashes, The",tt2201251,2013,P,USA,1,Vertical Entertainment,R,Comedy,0,0,F,5.0
Kick-Ass 2,tt1650554,2013,P,USA,0,Universal Pictures,R,Action,0,2,M,6.6
"Best Man Holiday, The",tt2083355,2013,P,USA,0,Universal Pictures,R,Comedy,0,2,M,6.7
Gam-si-ja-deul,tt2969656,2013,P,South Korea,0,Zip Cinema,NOT RATED,Action,0,0,M,7.2
Life Inside Out,tt2543508,2013,P,USA,5,Life Inside Out The Movie,N/A,Drama,1,0,M,6.4
"Croods, The",tt0481499,2013,P,USA,0,20th Century Fox,PG,Animation,0,3,M,7.2
"Gamers: Hands of Fate, The",tt2312390,2013,P,USA,1,Zombie Orpheus Entertainment,N/A,Adventure,0,1,M,6.9
August: Osage County,tt1322269,2013,P,USA,2,The Weinstein Company,R,Drama,0,0,M,7.2
Tracks,tt2167266,2013,P,Australia,2,The Weinstein Company,PG-13,Adventure,0,0,M,7.2
Percy Jackson: Sea of Monsters,tt1854564,2013,P,USA,0,20th Century Fox,PG,Adventure,0,1,M,5.8
Patema Inverted,tt2981768,2013,F,Japan,1,GKIDS,NOT RATED,Animation,0,1,M,7.4
All Cheerleaders Die,tt2527186,2013,P,USA,2,RLJ/Image Entertainment,NOT RATED,Comedy,0,1,M,5.1
And Now a Word from Our Sponsor,tt2094762,2013,P,Canada,0,Paladin Films,NOT RATED,Comedy,0,2,M,4.8
Dragon Ball Z: Battle of Gods,tt2263944,2013,P,Japan,0,Screenvision,PG,Animation,2,0,M,7.2
Snowpiercer,tt1706620,2013,P,South Korea,0,Radius-TWC,R,Action,1,1,M,7.1
Faroeste caboclo,tt1869416,2013,P,Brazil,0,N/A,NOT RATED,Crime,0,2,M,6.7
Peeples,tt1699755,2013,P,USA,1,Lionsgate Films,PG-13,Comedy,0,0,M,5.3
We Are What We Are,tt2309021,2013,P,USA,0,Entertainment One,R,Drama,0,2,M,5.9
Riley Rewind,tt2944454,2013,P,USA,0,,N/A,Drama,0,0,M,7.0
Wastelands,tt2795478,2013,F,Netherlands,0,N/A,N/A,Short,0,1,M,6.0
"Vivian Maier Mystery, The",tt3252208,2013,P,UK,2,FilmBuff,N/A,Documentary,0,0,M,7.6
"Devil&#39;s Violinist, The",tt2401715,2013,P,Germany,1,Freestyle Releasing,R,Biography,0,1,M,6.1
Hross i oss,tt3074732,2013,P,Iceland,0,Music Box Films,NOT RATED,Comedy,0,0,M,6.8
Is the Man Who Is Tall Happy?,tt1817287,2013,F,France,0,IFC Films,NOT RATED,Documentary,0,0,M,7.1
Frankenstein&#39;s Army,tt1925435,2013,F,Netherlands,0,MPI Media Group,R,Horror,0,5,M,5.3
Kill for Me,tt2085957,2013,P,Canada,0,Sony Pictures,R,Drama,0,3,M,5.6
3096 Tage,tt1667355,2013,P,Germany,1,Constantin Film,N/A,Biography,1,1,M,6.4
"Tale of The Princess Kaguya, The",tt2576852,2013,P,Japan,6,GKIDS,PG,Animation,0,0,M,8.1
Jug Face,tt2620736,2013,P,USA,2,Modern Distributors,R,Drama,0,1,M,5.2
Legends of Oz: Dorothy&#39;s Return,tt0884726,2013,P,USA,2,Clarius Entertainment,PG,Animation,0,3,M,5.5
Teen Beach Movie,tt2325989,2013,P,USA,0,Rainforest Productions,NOT RATED,Family,0,3,M,5.9
Adult World,tt1067765,2013,P,USA,2,IFC Films,R,Comedy,0,1,M,6.2
rastres de s&aacute;ndal,tt3521332,2013,P,Spain,0,N/A,N/A,Drama,2,0,F,6.8
Particle Fever,tt1385956,2013,P,USA,0,BOND360,NOT RATED,Documentary,0,0,M,7.4
A Picture of You,tt2351098,2013,P,USA,1,First Pond Entertainment,N/A,Drama,0,0,M,6.3
A Haunted House,tt2243537,2013,P,USA,0,Open Road Films,R,Comedy,0,1,M,5.1
Qu&#39;est-ce qu&#39;on a fait au Bon Dieu?,tt2800240,2014,P,France,0,AZ Films,N/A,Comedy,0,0,M,7.0
Alles Inklusive,tt3469518,2014,P,Germany,0,Constantin Film Verleih,N/A,Comedy,0,0,M,5.6
"Expendables 3, The",tt2333784,2014,F,USA,0,Lionsgate Pictures,PG-13,Action,0,0,M,6.1
Captain America: The Winter Soldier,tt1843866,2014,P,USA,0,Walt Disney Pictures,PG-13,Action,0,4,M,7.8
As Above So Below,tt2870612,2014,P,USA,0,Universal Pictures,R,Horror,0,2,M,6.2
Moms&#39; Night Out,tt3014666,2014,P,USA,1,TriStar Pictures,PG,Comedy,1,1,M,5.5
Atlas Shrugged: Who Is John Galt?,tt2800038,2014,P,USA,0,Atlas Distribution,PG-13,Drama,0,2,M,4.4
God Help the Girl,tt2141751,2014,P,UK,1,Amplify,UNRATED,Drama,0,0,M,6.4
Under the Skin,tt1441395,2014,F,Switzerland,2,A24,R,Drama,0,2,M,6.3
Lugen,tt2618500,2014,P,Germany,0,N/A,N/A,Comedy,1,0,F,4.8
Barefoot,tt2355495,2014,P,USA,2,Roadside Attractions,PG-13,Comedy,0,1,M,6.6
Belle,tt2404181,2014,P,UK,2,Fox Searchlight,PG,Biography,0,0,M,7.4
"Pirate Fairy, The",tt2483260,2014,P,USA,1,Walt Disney Home Entertainment,G,Animation,1,4,M,6.6
Walk of Shame,tt2463288,2014,P,USA,2,Focus Features,R,Comedy,0,1,M,6.0
"Monuments Men, The",tt2177771,2014,F,USA,0,Sony Pictures,PG-13,Comedy,0,3,M,6.1
Maleficent,tt1587310,2014,P,USA,0,Walt Disney Pictures,PG,Action,1,1,M,7.0
"Skeleton Twins, The",tt1571249,2014,P,USA,0,Roadside Attractions,R,Comedy,0,2,M,6.8
Tammy,tt2103254,2014,P,USA,4,Warner Bros. Pictures,R,Comedy,1,1,M,4.9
Sabotage,tt1742334,2014,P,USA,0,Open Road Films,R,Action,0,1,M,5.7
Dead Girls,tt3560546,2014,P,USA,0,Midnight Releasing,NOT RATED,Horror,0,4,M,3.5
Lucy,tt2872732,2014,P,France,2,Universal Pictures,R,Action,0,0,M,6.4
Our RoboCop Remake,tt3528906,2014,P,USA,0,N/A,N/A,Animation,1,24,M,6.5
"Two Days, One NIght",tt2737050,2014,P,Belgium,5,IFC Films,PG-13,Drama,0,0,M,7.4
Outcast,tt1552224,2014,P,Canada,1,Eone Films,NOT RATED,Action,0,1,M,4.6
Treehouse,tt1791681,2014,P,UK,0,Uncorkd Entertainment,N/A,Horror,0,2,M,3.9
Last Shift,tt2965466,2014,P,USA,0,N/A,R,Horror,0,2,M,5.8
What We Did on Our Holiday,tt2725962,2014,P,UK,0,Lionsgate Films,PG-13,Comedy,0,1,M,6.9
Project Almanac,tt2436386,2014,P,USA,0,Paramount Pictures,PG-13,Drama,0,2,M,6.4
Dohee-ya,tt3661798,2014,P,South Korea,3,N/A,N/A,Drama,0,0,M,7.0
Cake,tt3442006,2014,P,USA,3,Cinelou Films,R,Drama,0,1,M,6.4
Verden venter,tt4800178,2014,P,Norway,0,N/A,N/A,Comedy,0,0,M,7.0
It Follows,tt3235888,2014,P,USA,1,Radius-TWC,R,Horror,0,1,M,6.9
Annabelle,tt3322940,2014,P,USA,0,New Line Cinema,R,Horror,0,1,M,5.4
"Taking of Deborah Logan, The",tt3387648,2014,P,USA,2,Millennium Entertainment,R,Horror,0,2,M,6.0
My Father Must Die,tt3368814,2014,P,Canada,4,N/A,TV-14,Crime,0,1,M,6.1
Girltrash: All Night Long,tt1555440,2014,P,USA,0,POWER Up,NOT RATED,Comedy,1,0,F,6.4
Seventh Son,tt1121096,2014,P,USA,2,Universal,PG-13,Action,0,3,M,5.5
Suite francaise,tt0900387,2014,P,UK,0,The Weinstein Company,N/A,Drama,0,1,M,7.0
"Book of Life, The",tt2262227,2014,P,USA,0,20th Century Fox,PG,Animation,0,1,M,7.3
Happy Christmas,tt2955096,2014,P,USA,3,Magnolia Pictures,R,Comedy,0,1,M,5.5
Electricity,tt2936470,2014,P,UK,3,N/A,N/A,Drama,0,2,M,6.1
Nightcrawler,tt2872718,2014,P,USA,0,Open Road Films,R,Crime,0,0,M,7.9
Pane e burlesque,tt3284618,2014,P,Italy,0,RAI Cinema,N/A,Comedy,0,0,M,4.8
Der Kleine Medicus - Geheimnisvolle Mission im Korper,tt3832158,2014,P,Germany,0,N/A,N/A,Animation,0,2,M,7.4
In the Courtyard,tt2593224,2014,P,France,0,Cohen Media Group,R,Comedy,0,2,M,6.4
Ask Me Anything,tt2505294,2014,P,USA,3,Phase 4 Films,NOT RATED,Drama,2,0,F,6.1
Land Ho!,tt3283556,2014,P,Iceland,0,Sony Pictures Classics,R,Adventure,1,1,M,5.9
Innocence,tt1724965,2014,P,USA,2,Abramorama Entertainment,PG-13,Adventure,1,0,M,4.6
"Single Moms Club, The",tt2465140,2014,P,USA,0,Lionsgate Films,PG-13,Comedy,0,1,M,5.3
About a Girl,tt3334794,2014,P,Germany,1,N/A,N/A,Comedy,0,2,M,6.6
5 Flights Up,tt2933544,2014,P,USA,0,Focus Features,PG-13,Drama,1,1,M,6.2
Spring,tt3395184,2014,F,USA,1,Drafthouse Films,NOT RATED,Horror,0,1,M,6.7
Wild,tt2305051,2014,P,USA,1,20th Century Fox,R,Adventure,0,1,M,7.1
Batman: Assault on Arkham,tt3139086,2014,P,USA,1,WARNER BROTHERS PICTURES,PG-13,Animation,0,5,M,7.5
Annie,tt1823664,2014,P,USA,3,Sony Pictures,PG,Comedy,0,3,M,5.3
Mommy,tt3612616,2014,P,Canada,2,Lionsgate,R,Drama,0,1,M,8.1
Ardor,tt1384925,2014,F,Argentina,1,Participant Media,R,Drama,0,1,M,5.1
"Babadook, The",tt2321549,2014,P,Australia,4,IFC Films,NOT RATED,Drama,1,0,F,6.8
Learning to Drive,tt3062976,2014,P,UK,1,Broad Green Pictures,R,Comedy,1,0,F,6.4
A Noite da Virada,tt4299406,2014,P,Brazil,0,N/A,N/A,Comedy,1,2,M,4.5
Infinitely Polar Bear,tt1969062,2014,P,USA,1,Sony Pictures Classics,R,Comedy,1,0,F,7.0
Good People,tt1361318,2014,P,USA,0,Millennium Entertainment,R,Action,1,1,M,5.5
Into the Storm,tt2106361,2014,P,USA,0,Warner Bros. Pictures,PG-13,Action,0,1,M,5.8
"Hundred-Foot Journey, The",tt2980648,2014,P,USA,0,Walt Disney Pictures,PG,Comedy,0,2,M,7.3
"Giver, The",tt0435651,2014,P,South Africa,0,The Weinstein Company,PG-13,Drama,0,2,M,6.5
A Long Way Down,tt0458413,2014,P,UK,0,Magnolia Pictures,R,Comedy,0,2,M,6.4
"One I Love, The",tt2756032,2014,P,USA,0,Radius-TWC,R,Drama,0,1,F,7.1
Hoje Eu Quero Voltar Sozinho,tt1702014,2014,P,Brazil,0,Strand Releasing,NOT RATED,Drama,0,1,M,7.9
Pride,tt3169706,2014,P,UK,0,CBS Films,R,Biography,0,1,M,7.8
Maps to the Stars,tt2172584,2014,P,Canada,0,Focus Features,R,Comedy,0,1,M,6.2
La cr&egrave;me de la cr&egrave;me,tt2536428,2014,P,France,0,N/A,N/A,Comedy,0,0,M,5.9
Oculus,tt2388715,2014,P,USA,2,Relativity Media,R,Horror,0,2,M,6.5
Ride Along,tt1408253,2014,F,USA,0,Universal Pictures,PG-13,Action,0,1,M,6.2
"Fault in Our Stars, The",tt2582846,2014,P,USA,0,20th Century Fox,PG-13,Drama,0,3,M,7.7
Starving in Suburbia,tt3257692,2014,P,USA,1,Indy Entertainment,TV-14,Biography,1,0,F,6.2
&#39;71,tt2614684,2014,F,UK,0,Roadside Attractions,R,Action,0,1,M,7.2
Lizzie Borden Took An Ax,tt3118958,2014,P,USA,1,Sony Pictures Entertainment,TV-14,Crime,0,1,M,5.8
3 Days to Kill,tt2172934,2014,P,USA,1,Relativity Media,PG-13,Action,0,0,M,6.2
Pompeii,tt1921064,2014,P,Canada,0,Sony Pictures,PG-13,Action,1,2,M,5.5
Non-Stop,tt2024469,2014,P,UK,0,Universal Pictures,PG-13,Action,1,5,M,7.0
Obvious Child,tt2910274,2014,P,USA,1,A24 Films,R,Comedy,7,1,F,6.8
Begin Again,tt1980929,2014,P,USA,0,The Weinstein Company,R,Comedy,0,1,M,7.4
Veronica Mars,tt2771372,2014,P,USA,4,Warner Bros.,PG-13,Crime,0,0,M,6.8
Guardians of the Galaxy,tt2015381,2014,P,USA,0,Walt Disney Pictures,PG-13,Action,1,6,M,8.1
Creep,tt2428170,2014,F,USA,0,Radius-TWC,R,Horror,0,2,M,6.3
Black Sea,tt2261331,2014,F,UK,0,Focus Features,R,Adventure,0,1,M,6.4
River of Fundament,tt3529612,2014,P,USA,0,N/A,N/A,Drama,0,2,M,7.5
"Quiet Hour, The",tt2645188,2014,P,UK,2,N/A,N/A,Drama,0,0,M,4.7
La belle et la bete,tt2316801,2014,P,France,2,Shout! Factory Films,PG-13,Drama,1,0,M,6.4
Anatomy of a Love Seen,tt3546114,2014,P,USA,0,N/A,NOT RATED,Drama,1,0,F,4.8
Every Secret Thing,tt1706598,2014,P,USA,1,Starz Digital Media,R,Crime,2,0,F,6.1
Eat with Me,tt2274604,2014,P,USA,1,Eat With Me Productions,NOT RATED,Comedy,0,1,M,6.5
Ein Geschenk der Gotter,tt3983072,2014,P,Germany,1,N/A,N/A,Comedy,0,2,M,6.8
Tu Dors Nicole,tt3483194,2014,P,Canada,4,Kino Lorber,NOT RATED,Comedy,0,0,M,7.0
Big Game,tt2088003,2014,F,UK,0,EuropaCorp,PG-13,Action,0,0,M,5.4
Ju-on: Owari no hajimari,tt3572132,2014,P,Japan,0,N/A,NOT RATED,Horror,0,0,M,5.3
Two Night Stand,tt2140619,2014,P,USA,0,E One Entertainment,R,Comedy,0,1,M,6.4
Wish I Was Here,tt2870708,2014,P,USA,0,Focus Features,R,Comedy,0,1,M,6.7
Let Us Prey,tt3148348,2014,P,UK,0,Creative Scotland,NOT RATED,Horror,1,2,M,5.7
Still the Water,tt3230162,2014,P,France,0,Kumie,N/A,Drama,1,0,F,6.7
Song of the Sea,tt1865505,2014,P,Ireland,1,GKIDS,PG,Animation,0,1,M,8.1
"Good Lie, The",tt2652092,2014,P,Kenya,0,Warner Bros. Pictures,PG-13,Biography,1,0,M,7.4
Mercenaries,tt3598222,2014,P,USA,2,N/A,UNRATED,Action,0,1,M,3.7
Respire,tt3365778,2014,P,France,4,Film Movement,NOT RATED,Drama,0,1,M,7.1
Clown,tt1780798,2014,P,USA,0,"Dimension Films, Anchor Bay Entertainment",R,Drama,0,2,M,5.7
Near Death Experience,tt3800012,2014,F,France,0,N/A,N/A,Comedy,0,0,M,5.8
Welcome to Me,tt2788716,2014,P,USA,3,Alchemy,R,Comedy,0,0,M,5.9
Primero De Enero,tt3263732,2014,P,Dominican Republic,0,N/A,N/A,Drama,1,0,F,6.6
Relatos salvajes,tt3011894,2014,P,Argentina,0,Sony Pictures Classics,R,Comedy,0,0,M,8.1
Interstellar,tt0816692,2014,P,USA,0,Paramount Pictures,PG-13,Adventure,0,2,M,8.6
Boy Meets Girl,tt3007302,2014,P,USA,2,Wolfe Releasing,N/A,Comedy,0,1,M,7.1
Jacky in the kingdom of women,tt2382422,2014,P,France,1,N/A,G,Comedy,0,0,M,6.0
Birdman,tt2562232,2014,P,USA,0,Fox Searchlight,R,Comedy,0,4,M,7.7
Aloft,tt2494384,2014,P,Spain,2,Sony Pictures Classics,R,Drama,1,0,F,5.3
Clouds of Sils Maria,tt2452254,2014,P,France,1,IFC Films,R,Drama,0,0,M,6.7
Turist,tt3630276,2014,P,N/A,0,Magnolia Pictures,N/A,N/A,0,0,M,
Phoenix,tt2764784,2014,P,Germany,2,IFC Films,PG-13,Drama,0,1,M,7.3
"Town That Dreaded Sundown, The",tt2561546,2014,P,USA,0,MGM,R,Horror,0,1,M,5.6
Barbie and the Secret Door,tt3921852,2014,P,USA,0,Universal Pictures,TV-Y,Animation,0,1,F,5.8
"Theory of Everything, The",tt2980516,2014,P,UK,1,Focus Features,PG-13,Biography,1,1,M,7.7
Leviathan,tt2802154,2014,P,Russia,0,Sony Pictures Classics,R,Crime,0,0,M,7.6
"Houses October Built, The",tt1958043,2014,F,USA,0,RLJ/Image Entertainment,NOT RATED,Horror,0,5,M,5.2
"Kumiko, the Treasure Hunter",tt3263614,2014,P,USA,1,Amplify,UNRATED,Drama,0,2,M,6.6
I Call It Love,tt4211680,2014,F,Lebanon,0,Rajshri Media,N/A,Short,0,0,M,
"Woman in Black 2: Angel of Death, The",tt2339741,2014,P,UK,0,Relativity Media,PG-13,Drama,1,2,M,4.9
St. Vincent,tt2170593,2014,P,USA,0,The Weinstein Company,PG-13,Comedy,0,1,M,7.3
Dracula Untold,tt0829150,2014,F,USA,0,Universal Pictures,PG-13,Action,0,0,M,6.3
Top Five,tt2784678,2014,P,USA,1,Paramount Pictures,R,Comedy,0,1,M,6.4
"Lookalike, The",tt2497980,2014,P,USA,0,Well Go USA,NOT RATED,Crime,0,0,M,5.4
Dumb and Dumber 2,tt2096672,2014,P,USA,1,Universal Pictures,PG-13,Adventure,0,9,M,5.6
They Came Together,tt2398249,2014,P,USA,1,Lionsgate,R,Comedy,0,2,M,5.5
Teenage Mutant Ninja Turtles,tt1291150,2014,P,USA,0,Paramount Pictures,PG-13,Action,0,4,M,5.8
God&#39;s Not Dead,tt2528814,2014,P,USA,0,Pure Flix Entertainment,PG,Drama,0,1,M,4.8
Cesar Chavez,tt1621046,2014,P,USA,0,Pantelion Films,PG-13,Biography,0,1,M,6.4
Camp Takota,tt3097084,2014,P,USA,3,N/A,NOT RATED,Comedy,1,1,M,6.9
Lies I Told My Little Sister,tt2287861,2014,P,USA,2,N/A,N/A,Comedy,0,2,M,8.4
"Quiet Roar, The",tt2835536,2014,P,Sweden,3,Idyll,N/A,Drama,0,0,M,5.7
"Other Woman, The",tt2203939,2014,P,USA,3,20th Century Fox,PG-13,Comedy,1,0,M,6.0
Brick Mansions,tt1430612,2014,P,France,0,Relativity Media,PG-13,Action,1,1,F,5.7
"Lego Movie, The",tt1490017,2014,P,Australia,0,Warner Bros. Pictures,PG,Animation,0,5,M,7.8
Boyhood,tt1065073,2014,P,USA,0,IFC Films,R,Drama,0,1,M,7.9
"Something, Anything",tt2461126,2014,P,USA,2,N/A,N/A,Drama,0,1,M,6.4
"Rover, The",tt2345737,2014,F,Australia,0,A24 Films,R,Action,0,3,M,6.4
Winter&#39;s Tale,tt1837709,2014,P,USA,2,Warner Bros. Pictures,PG-13,Drama,0,1,M,6.2
That Awkward Moment,tt1800246,2014,P,USA,0,Focus Features,R,Comedy,0,0,M,6.2
Asian School Girls,tt3421270,2014,P,USA,0,The Asylum,NOT RATED,Action,0,0,M,3.4
Transformers: Age of Extinction,tt2109248,2014,P,USA,2,Paramount Pictures,PG-13,Action,0,0,M,5.7
Wir sind die Neuen,tt3777462,2014,P,Germany,0,N/A,N/A,Comedy,0,0,M,6.7
Queen,tt3322420,2014,P,India,2,Viva Entertainment,NOT RATED,Comedy,0,0,M,8.3
