title,imdbid,year,rating,binary
Locke,2692904,2013,0,0
"Soshite chichi ni naru (Like Father, Like Son)",2331143,2013,3,1
"Hot Flashes, The",2201251,2013,3,1
Computer Chess,2007360,2013,1,0
Kick-Ass 2,1650554,2013,3,1
"Best Man Holiday, The",2083355,2013,3,1
Gam-si-ja-deul,2969656,2013,3,1
"Kings of Summer, The",2179116,2013,2,0
Freier Fall,2617828,2013,1,0
Life Inside Out,2543508,2013,3,1
"Croods, The",0481499,2013,3,1
"Gamers: Hands of Fate, The",2312390,2013,3,1
August: Osage County,1322269,2013,3,1
"Grandmaster, The",1462900,2013,1,0
Tracks,2167266,2013,3,1
Percy Jackson: Sea of Monsters,1854564,2013,3,1
Killing Season,1480295,2013,1,0
Patema Inverted,2981768,2013,0,0
Out of the Furnace,1206543,2013,1,0
"Colony, The",1160996,2013,1,0
All Cheerleaders Die,2527186,2013,3,1
"Hangover part 3, The",1951261,2013,2,0
And Now a Word from Our Sponsor,2094762,2013,3,1
Dragon Ball Z: Battle of Gods,2263944,2013,3,1
Snowpiercer,1706620,2013,3,1
Faroeste caboclo,1869416,2013,3,1
Peeples,1699755,2013,3,1
We Are What We Are,2309021,2013,3,1
Riley Rewind,2944454,2013,3,1
"Internship, The",2234155,2013,1,0
Wastelands,2795478,2013,0,0
"Vivian Maier Mystery, The",3252208,2013,3,1
"Devil&#39;s Violinist, The",2401715,2013,3,1
Hross i oss,3074732,2013,3,1
Is the Man Who Is Tall Happy?,1817287,2013,0,0
"Best Offer, The",1924396,2013,1,0
Bicycling with Moli&egrave;re,2207050,2013,2,0
Young Detective Dee: Rise of the Sea Dragon,2992146,2013,2,0
Frankenstein&#39;s Army,1925435,2013,0,0
Kill for Me,2085957,2013,3,1
"Selfish Giant, The",2304426,2013,1,0
Rewind,2193185,2013,1,0
3096 Tage,1667355,2013,3,1
"Tale of The Princess Kaguya, The",2576852,2013,3,1
Jug Face,2620736,2013,3,1
Legends of Oz: Dorothy&#39;s Return,0884726,2013,3,1
Teen Beach Movie,2325989,2013,3,1
138 segons. L&#39;enigma Girones,2964334,2013,1,0
Adult World,1067765,2013,3,1
rastres de s&aacute;ndal,3521332,2013,3,1
Particle Fever,1385956,2013,3,1
A Picture of You,2351098,2013,3,1
A Haunted House,2243537,2013,3,1
Qu&#39;est-ce qu&#39;on a fait au Bon Dieu?,2800240,2014,3,1
Alles Inklusive,3469518,2014,3,1
Life Of Riley,2751390,2014,2,0
Need for Speed,2369135,2014,1,0
Hector and the Search for Happiness,1626146,2014,1,0
"Expendables 3, The",2333784,2014,0,0
When the Game Stands Tall,2247476,2014,1,0
Captain America: The Winter Soldier,1843866,2014,3,1
A Most Wanted Man,1972571,2014,2,0
Sin City: A Dame to Kill For,0458481,2014,1,0
Get On Up,2473602,2014,2,0
"November Man, The",2402157,2014,1,0
As Above So Below,2870612,2014,3,1
Moms&#39; Night Out,3014666,2014,3,1
Atlas Shrugged: Who Is John Galt?,2800038,2014,3,1
Saint Seiya: Legend of Sanctuary,2231489,2014,2,0
God Help the Girl,2141751,2014,3,1
Under the Skin,1441395,2014,0,0
Transcendence,2209764,2014,1,0
Lugen,2618500,2014,3,1
Barefoot,2355495,2014,3,1
Yves Saint Laurent,2707858,2014,2,0
"Legend of Hercules, The",1043726,2014,2,0
Amazing Spider-Man 2,1872181,2014,1,0
Jack Ryan: Shadow Recruit,1205537,2014,1,0
Belle,2404181,2014,3,1
"Pirate Fairy, The",2483260,2014,3,1
Walk of Shame,2463288,2014,3,1
Muppets Most Wanted,2281587,2014,1,0
Chef,2883512,2014,1,0
"Monuments Men, The",2177771,2014,0,0
Maleficent,1587310,2014,3,1
Robocop,1234721,2014,2,0
"Skeleton Twins, The",1571249,2014,3,1
"Pa Boys, The",3515892,2014,2,0
"I, Frankenstein",1418377,2014,1,0
Tammy,2103254,2014,3,1
Sabotage,1742334,2014,3,1
Dead Girls,3560546,2014,3,1
Lucy,2872732,2014,3,1
Our RoboCop Remake,3528906,2014,3,1
"Two Days, One NIght",2737050,2014,3,1
Jongens,3318220,2014,1,0
Outcast,1552224,2014,3,1
Treehouse,1791681,2014,3,1
Last Shift,2965466,2014,3,1
What We Did on Our Holiday,2725962,2014,3,1
Deliver Us From Evil,2377322,2014,2,0
Project Almanac,2436386,2014,3,1
"Normal Heart, The",1684226,2014,1,0
A Walk Among the Tombstones,0365907,2014,1,0
Dohee-ya,3661798,2014,3,1
Cake,3442006,2014,3,1
Verden venter,4800178,2014,3,1
Better Living Through Chemistry,1609479,2014,1,0
It Follows,3235888,2014,3,1
El Ni&ntilde;o,2093990,2014,1,0
Annabelle,3322940,2014,3,1
"Taking of Deborah Logan, The",3387648,2014,3,1
Young Ones,2693664,2014,1,0
My Father Must Die,3368814,2014,3,1
Girltrash: All Night Long,1555440,2014,3,1
Dark Was the Night,2251281,2014,1,0
Seventh Son,1121096,2014,3,1
"Rico, Oskar und die Tieferschatten",1679276,2014,1,0
Suite francaise,0900387,2014,3,1
"Book of Life, The",2262227,2014,3,1
Fury,2713180,2014,1,0
Happy Christmas,2955096,2014,3,1
Electricity,2936470,2014,3,1
Cuban Fury,2390237,2014,1,0
"Gabby Douglas Story, The",3386954,2014,1,0
Nightcrawler,2872718,2014,3,1
Pane e burlesque,3284618,2014,3,1
"Last Five Years, The",2474024,2014,1,0
Der Kleine Medicus - Geheimnisvolle Mission im Korper,3832158,2014,3,1
"Last: Naruto the Movie, The",3717532,2014,2,0
In the Courtyard,2593224,2014,3,1
Unutursam F&#305;s&#305;lda,4114744,2014,2,0
Ask Me Anything,2505294,2014,3,1
Land Ho!,3283556,2014,3,1
"Imitation Game, The",2084970,2014,2,0
Innocence,1724965,2014,3,1
Hungry Hearts,3344922,2014,2,0
"Single Moms Club, The",2465140,2014,3,1
About a Girl,3334794,2014,3,1
5 Flights Up,2933544,2014,3,1
Spring,3395184,2014,0,0
Wild,2305051,2014,3,1
Batman: Assault on Arkham,3139086,2014,3,1
Annie,1823664,2014,3,1
Mommy,3612616,2014,3,1
Ardor,1384925,2014,0,0
"Babadook, The",2321549,2014,3,1
Learning to Drive,3062976,2014,3,1
Exodus: Gods and Kings,1528100,2014,2,0
A Noite da Virada,4299406,2014,3,1
Infinitely Polar Bear,1969062,2014,3,1
Good People,1361318,2014,3,1
Earth To Echo,2183034,2014,1,0
Into the Storm,2106361,2014,3,1
"Hundred-Foot Journey, The",2980648,2014,3,1
"Boxtrolls, The",0787474,2014,2,0
"Giver, The",0435651,2014,3,1
A Long Way Down,0458413,2014,3,1
Frank,1605717,2014,1,0
"One I Love, The",2756032,2014,3,1
Hoje Eu Quero Voltar Sozinho,1702014,2014,3,1
Joe,2382396,2014,2,0
Pride,3169706,2014,3,1
Maps to the Stars,2172584,2014,3,1
La cr&egrave;me de la cr&egrave;me,2536428,2014,3,1
Oculus,2388715,2014,3,1
Ride Along,1408253,2014,0,0
"Fault in Our Stars, The",2582846,2014,3,1
Starving in Suburbia,3257692,2014,3,1
&#39;71,2614684,2014,0,0
A Million Ways to Die in the West,2557490,2014,2,0
Lizzie Borden Took An Ax,3118958,2014,3,1
Edge of Tomorrow,1631867,2014,1,0
3 Days to Kill,2172934,2014,3,1
Pompeii,1921064,2014,3,1
A coup sur,2545186,2014,2,0
Non-Stop,2024469,2014,3,1
Mr. Peabody and Sherman,0864835,2014,1,0
"Grand Budapest Hotel, The",2278388,2014,1,0
Obvious Child,2910274,2014,3,1
Ek Villain,3175038,2014,2,0
Begin Again,1980929,2014,3,1
Calvary,2234003,2014,2,0
Dawn of the Planet of the Apes,2103281,2014,1,0
Veronica Mars,2771372,2014,3,1
Jersey Boys,1742044,2014,2,0
Hercules,1267297,2014,2,0
Guardians of the Galaxy,2015381,2014,3,1
Golden Era,3696086,2014,2,0
Creep,2428170,2014,0,0
Black Sea,2261331,2014,0,0
Search Party,2758904,2014,2,0
River of Fundament,3529612,2014,3,1
"Quiet Hour, The",2645188,2014,3,1
American Sniper,2179136,2014,1,0
La belle et la bete,2316801,2014,3,1
Anatomy of a Love Seen,3546114,2014,3,1
Son of Batman,3139072,2014,2,0
"Equalizer, The",0455944,2014,1,0
Every Secret Thing,1706598,2014,3,1
Paper Planes,3328716,2014,1,0
Eat with Me,2274604,2014,3,1
Ein Geschenk der Gotter,3983072,2014,3,1
Tu Dors Nicole,3483194,2014,3,1
Big Game,2088003,2014,0,0
Ju-on: Owari no hajimari,3572132,2014,3,1
Two Night Stand,2140619,2014,3,1
Wish I Was Here,2870708,2014,3,1
Let Us Prey,3148348,2014,3,1
God&#39;s Pocket,2920808,2014,1,0
Still the Water,3230162,2014,3,1
Song of the Sea,1865505,2014,3,1
"Good Lie, The",2652092,2014,3,1
Mercenaries,3598222,2014,3,1
Who Am I - Kein System ist sicher,3042408,2014,2,0
Love Is Strange,2639344,2014,2,0
Respire,3365778,2014,3,1
Clown,1780798,2014,3,1
Near Death Experience,3800012,2014,0,0
Welcome to Me,2788716,2014,3,1
"Salvation, The",2720680,2014,1,0
Primero De Enero,3263732,2014,3,1
Relatos salvajes,3011894,2014,3,1
Interstellar,0816692,2014,3,1
Boy Meets Girl,3007302,2014,3,1
Jacky in the kingdom of women,2382422,2014,3,1
Ocho apellidos vascos,2955316,2014,1,0
Birdman,2562232,2014,3,1
Aloft,2494384,2014,3,1
Clouds of Sils Maria,2452254,2014,3,1
Turist,3630276,2014,3,1
Phoenix,2764784,2014,3,1
Love &amp; Mercy,0903657,2014,2,0
"Town That Dreaded Sundown, The",2561546,2014,3,1
Barbie and the Secret Door,3921852,2014,3,1
En duva satt p&aring; en gren och funderade p&aring; tillvaron,1883180,2014,1,0
"Theory of Everything, The",2980516,2014,3,1
Escobar: Paradise Lost,2515030,2014,2,0
Leviathan,2802154,2014,3,1
"Homesman, The",2398231,2014,1,0
"Houses October Built, The",1958043,2014,0,0
"Damned Thing, The",3748076,2014,1,0
"Kumiko, the Treasure Hunter",3263614,2014,3,1
I Call It Love,4211680,2014,0,0
"Hobbit: The Battle of the Five Armies, The",2310332,2014,1,0
"Woman in Black 2: Angel of Death, The",2339741,2014,3,1
St. Vincent,2170593,2014,3,1
Fort Tilden,3457734,2014,1,0
Dracula Untold,0829150,2014,0,0
Top Five,2784678,2014,3,1
"Lookalike, The",2497980,2014,3,1
Dumb and Dumber 2,2096672,2014,3,1
They Came Together,2398249,2014,3,1
About Last Night,1826590,2014,2,0
Stretch,2494280,2014,1,0
Jimmy&#39;s Hall,3110960,2014,1,0
Teenage Mutant Ninja Turtles,1291150,2014,3,1
God&#39;s Not Dead,2528814,2014,3,1
Cesar Chavez,1621046,2014,3,1
Camp Takota,3097084,2014,3,1
Lies I Told My Little Sister,2287861,2014,3,1
"Quiet Roar, The",2835536,2014,3,1
Million Dollar Arm,1647668,2014,1,0
"Maze Runner, The",1790864,2014,1,0
"Other Woman, The",2203939,2014,3,1
Brick Mansions,1430612,2014,3,1
"Lego Movie, The",1490017,2014,3,1
Praia do Futuro,2199543,2014,1,0
Boyhood,1065073,2014,3,1
"Something, Anything",2461126,2014,3,1
"Adventurer: The Curse of the Midas Box, The",1376213,2014,1,0
"Rover, The",2345737,2014,0,0
Winter&#39;s Tale,1837709,2014,3,1
That Awkward Moment,1800246,2014,3,1
Asian School Girls,3421270,2014,3,1
Transformers: Age of Extinction,2109248,2014,3,1
300: Rise of an Empire,1253863,2014,1,0
Wir sind die Neuen,3777462,2014,3,1
Queen,3322420,2014,3,1
Wicked Blood,2761578,2014,3,1
Blended,1086772,2014,3,1
Planes: Fire &amp; Rescue,2980706,2014,1,0
Cut Bank,1661820,2014,3,1
Tinker Bell and the Legend of the NeverBeast,3120408,2014,3,1
Margarita with a Straw,2929690,2014,3,1
"Disappearance of Eleanor Rigby: Her, The",3720788,2014,3,1
Sora no Otoshimono Final: Eternal My Master,3438514,2014,1,0
Effie Gray,1605798,2014,3,1
A Most Violent Year,2937898,2014,3,1
How to Steal a Dog / Gae-leul hoom-chi-neun wan-byeok-han bang-beob,3812402,2014,3,1
Cooties,2490326,2014,1,0
Ventos de Agosto,3904770,2014,3,1
Parallels,3479316,2014,3,1
Unfriended,3713166,2014,3,1
Out of the Dark,2872724,2014,3,1
Magical Girl,3089326,2014,3,1
Avis de mistral,3013588,2014,3,1
My Little Pony: Equestria Girls - Rainbow Rocks,3529198,2014,3,1
Whiplash,2582802,2014,1,0
"Inbetweeners 2, The",3097204,2014,1,0
Rosewater,2752688,2014,1,0
Before I Go to Sleep,1726592,2014,3,1
Laggies,2034031,2014,3,1
Mostly Ghostly: Have You Met My Ghoulfriend?,3138192,2014,3,1
"Alexander and the Terrible, Horrible, No Good Very Bad Day",1698641,2014,3,1
Girlhood,3655522,2014,3,1
Le Paradis,3971202,2014,0,0
Someone Marry Barry,1978532,2014,2,0
"Scribbler, The",2396721,2014,3,1
Der kleine Drache Kokosnuss,3726220,2014,0,0
Miss Meadows,3128900,2014,3,1
Perfect Sisters,2027231,2014,3,1
John Wick,2911666,2014,1,0
Thegidi,3565264,2014,2,0
Big Hero 6,2245084,2014,3,1
Faults,3021360,2014,3,1
Dear White People,2235108,2014,3,1
Inherent Vice,1791528,2014,1,0
Conducta,3595966,2014,3,1
Da Sweet Blood of Jesus,3104930,2014,3,1
"Hunger Games: Mockingjay - Part 1, The",1951265,2014,3,1
Citizenfour,4044364,2014,1,0
Omoide no Mani (When Marnie Was There),3398268,2014,3,1
Magic in the Moonlight,2870756,2014,3,1
H.,3666210,2014,1,0
Selma,1020072,2014,3,1
Trash,1921149,2014,1,0
Jane the Virgin,3566726,2014,3,1
This Is Where I Leave You,1371150,2014,2,0
Night at the Museum: Secret of the Tomb,2692250,2014,1,0
Ouija,1204977,2014,3,1
Justice League: WAR,3060952,2014,3,1
Frozen in Time,4150316,2014,0,0
Paddington,1109624,2014,3,1
"Interview, The",2788710,2014,1,0
"Like Sunday, Like Rain",3104818,2014,3,1
Mr. Turner,2473794,2014,1,0
Unbroken,1809398,2014,0,0
Life Partners,2870808,2014,3,1
White Bird in a Blizzard,2238050,2014,3,1
Dolphin Tale 2,2978462,2014,3,1
Horrible Bosses 2,2170439,2014,1,0
You&#39;re Not You,1198156,2014,3,1
Rio 2,2357291,2014,3,1
Let&#39;s Be Cops,1924435,2014,0,0
Noah,1959490,2014,3,1
If I Stay,1355630,2014,3,1
Women Aren&#39;t Funny,3992752,2014,3,1
Housebound,3504048,2014,3,1
"Drop, The",1600196,2014,1,0
"Riot Club, The",2717860,2014,1,0
Mega Shark vs. Mecha Shark,3152098,2014,3,1
Draft Day,2223990,2014,2,0
Hard Corner: Le Film,3638604,2014,1,0
Nosferatu In Love,3457342,2014,0,0
Godzilla,0831387,2014,2,0
Vampire Academy,1686821,2014,3,1
Neighbors,2004420,2014,3,1
"Two Faces of January, The",1976000,2014,3,1
Dead Snow 2,2832470,2014,3,1
X-Men: Days of Future Past,1877832,2014,1,0
Fields of the Dead,3186838,2014,3,1
Grace of Monaco,2095649,2014,3,1
"Bag Man, The",2212008,2014,1,0
Barbie: The Pearl Princess,3504064,2014,3,1
Ragamuffin,2412568,2014,2,0
Paranormal Activity: The Marked Ones,2473682,2014,2,0
What We Do in the Shadows,3416742,2014,1,0
How to Train Your Dragon 2,1646971,2014,1,0
Flowers in the Attic,3074694,2014,3,1
"Purge: Anarchy, The",2975578,2014,3,1
22 Jump St,2294449,2014,2,0
Divergent,1840309,2014,3,1
Alpha House,3307774,2014,2,0
Zero Motivation,3576084,2014,3,1
She&#39;s Funny That Way,1767372,2014,3,1
Ei Kiitos,2808680,2014,2,0
Step Up All In,2626350,2014,2,0
A Brilliant Young Mind,3149038,2014,1,0
"Frame, The",2567038,2014,3,1
Still Alice,3316960,2014,3,1
Zombeavers,2784512,2014,3,1
"Ich seh, Ich seh",3086442,2014,0,0
Kingsman: The Secret Service,2802144,2014,3,1
East Side Sushi,2340650,2014,3,1
"Disappearance of Eleanor Rigby: Them, The",3729920,2014,3,1
"Falling, The",3294200,2014,3,1
Une nouvelle amie,3184934,2014,2,0
Gone Girl,2267998,2014,3,1
Big Eyes,1126590,2014,3,1
Lust for Love,2106529,2014,3,1
Wyrmwood: Road of the Dead,2535470,2014,3,1
No Good Deed,2011159,2014,3,1
Predestination,2397535,2014,3,1
Beyond the Lights,3125324,2014,3,1
Dyke Hard,3570168,2014,3,1
"Love, Rosie",1638002,2014,3,1
"Judge, The",1872194,2014,2,0
Mange tes morts,3720802,2014,0,0
Feher isten,2844798,2014,3,1
Hits,3145220,2014,3,1
Comet,2965412,2014,1,0
Automata,1971325,2014,1,0
Gueros,3499048,2014,2,0
Kraftidioten,2675914,2014,1,0
Haider,3390572,2014,2,0
My Old Lady,2908856,2014,3,1
Before We Go,0443465,2014,3,1
Foxcatcher,1100089,2014,1,0
Mike and I,3804984,2014,1,0
Penguins of Madagascar,1911658,2014,0,0
While We&#39;re Young,1791682,2014,3,1
Sharknado 2: The Second One,3062074,2014,3,1
Sadilishteto,2199436,2014,1,0
Nar dyrene drommer,2818178,2014,1,0
Into the Woods,2180411,2014,3,1
Court,3717068,2014,1,0
La isla minima,3253930,2014,2,0
Amour fou,3003800,2014,2,0
Not Cool,3569356,2014,3,1
Appropriate Behavior,3077108,2014,3,1
Heaven Is For Real,1929263,2014,2,0
A Girl Walks Home Alone at Night,2326554,2014,3,1
Angry Video Game Nerd: The Movie,2123146,2014,3,1
Agatha Raisin: The Quiche of Death,4056574,2014,3,1
I Origins,2884206,2014,3,1
Gotham,3749900,2014,3,1
Frau Muller muss weg,4216934,2015,3,1
Marguerite,4428788,2015,3,1
Que Horas Ela Volta?,3742378,2015,3,1
Lavalantula,4060576,2015,3,1
Throne,4010918,2015,3,1
Intruders,4009278,2015,3,1
Boi Neon,4899406,2015,3,1
Self/less,2140379,2015,1,0
"Wedding Ringer, The",0884732,2015,3,1
Les ogres,4466872,2015,3,1
Synchronicity,2049543,2015,2,0
"little prince, The",1754656,2015,3,1
Bloodsucking Bastards,3487994,2015,2,0
"Summer of Sangaile, The",2994832,2015,3,1
Never Let Go,3833474,2015,1,0
Tiger House,2911674,2015,3,1
Harter Brocken,3981858,2015,3,1
Just Jim,3291148,2015,1,0
"Duke of Burgundy, The",2570858,2015,3,1
"Green Inferno, The",2403021,2015,3,1
My Little Pony: Equestria Girls - Friendship Games,4450396,2015,3,1
Other Halves,4308714,2015,3,1
Black Mass,1355683,2015,1,0
Crimson Peak,2554274,2015,3,1
Bad Hair Day,3856042,2015,3,1
Bridge of Spies,3682448,2015,1,0
Steve Jobs,2080374,2015,3,1
"Walk, The",3488710,2015,1,0
Green Room,4062536,2015,3,1
A Country Called Home,3953626,2015,3,1
"Sin Seer, The",3605262,2015,3,1
Phoenix Incident,4341532,2015,1,0
"Peanuts Movie, The",2452042,2015,3,1
La Passion d&#39;Augustine,4392438,2015,3,1
Victor Frankenstein,1976009,2015,0,0
Trumbo,3203606,2015,3,1
"Stanford Prison Experiment, The",0420293,2015,1,0
"Wave (B&oslash;lgen), The",3616916,2015,3,1
Angry Indian Goddesses,3368222,2015,3,1
Do You Believe?,4056738,2015,3,1
In the Heart of the Sea,1390411,2015,1,0
Suffragette,3077214,2015,3,1
"Hollow, The",4472596,2015,3,1
Experimenter,3726704,2015,2,0
"Ridiculous 6, The",2479478,2015,2,0
They Call Me Jeeg Robot,3775086,2015,1,0
Fathers &amp; Daughters,2582502,2015,3,1
Maggie&#39;s Plan,3471098,2015,3,1
Star Wars: The Force Awakens,2488496,2015,3,1
Love Live! The School Idol Movie,3837248,2015,3,1
"Lobster, The",3464902,2015,3,1
Feeheld,1658801,2015,3,1
Hedi Schneider steckt fest,3707396,2015,3,1
Spy,3079380,2015,3,1
"Age of Adaline, The",1655441,2015,3,1
Dolly Parton&#39;s Coat of Many Colors,4767274,2015,3,1
Kung Fury,3472226,2015,2,0
Predator Dark Ages,4171544,2015,0,0
Battledream Chronicle,4714032,2015,3,1
"Visit, The",3567288,2015,3,1
"Bronze, The",3859304,2015,3,1
Jurassic World,0369610,2015,3,1
Anamolisa,2401878,2015,2,0
Battle For Sevastopol,4084744,2015,3,1
"Gunman, The",2515034,2015,1,0
"Four Warriors, The",4026600,2015,1,0
Miss You Already,2245003,2015,3,1
Trainwreck,3152624,2015,3,1
"Second Best Exotic Marigold Hotel, The",2555736,2015,3,1
Invisible Sister,4420110,2015,3,1
Taxi,4359416,2015,3,1
Barely Lethal,1731701,2015,3,1
Tangerine,3824458,2015,3,1
Teen Beach 2,3764966,2015,3,1
"Milyy Khans, dorogoy Pyotr",3817188,2015,1,0
"Man from U.N.C.L.E., The",1638355,2015,3,1
"Meddler, The",4501454,2015,3,1
Ricki and the Flash,3623726,2015,3,1
La memoria del agua,4341864,2015,2,0
Sharknado 3: Oh Hell No!,3899796,2015,3,1
"VVitch: A New-England Folktale, The",4263482,2015,3,1
I&#39;ll See You in My Dreams,3236120,2015,3,1
Vampyres,3654680,2015,3,1
Psychosis,6663788,2015,3,1
Ex Machina,0470752,2015,1,0
Until Dawn,2742544,2015,3,1
Parched,3043252,2015,3,1
Strange Magic,4191054,2015,3,1
Beasts of No Nation,1365050,2015,0,0
Maze Runner: The Scorch Trials,4046784,2015,3,1
Mortdecai,3045616,2015,1,0
American Ultra,3316948,2015,1,0
Eye in the Sky,2057392,2015,3,1
"Final Girls, The",2118624,2015,3,1
Je suis un soldat,4485178,2015,3,1
Insurgent,2908446,2015,3,1
"Lazarus Effect, The",2918436,2015,3,1
Emelie,4503598,2015,3,1
AfterDeath,2710826,2015,3,1
brothers of the wind,3532278,2015,0,0
Furious 7,2820852,2015,3,1
"Liza, the fox fairy",2210769,2015,3,1
Tjuvheder,4153324,2015,3,1
"Hunger Games: Mockingjay - Part 2, The",1951266,2015,3,1
A Perfect Day,3577624,2015,2,0
Blackhat,2717822,2015,1,0
Avengers: Age of Ultron,2395427,2015,3,1
Creed,3076658,2015,2,0
"3Tails Movie: A Mermaid Adventure, The",3391348,2015,3,1
600 millas [600 Miles],3685622,2015,0,0
"Lady in the Van, The",3722070,2015,3,1
Bound,4145324,2015,3,1
Vacation,1524930,2015,3,1
Krampus,3850590,2015,3,1
Mad Max: Fury Road,1392190,2015,3,1
Sisters,1850457,2015,3,1
Roald Dahl&#39;s Esio Trot,3205394,2015,1,0
Hidden,2131532,2015,3,1
Our Little Sister,3756788,2015,3,1
Unexpected,4145304,2015,3,1
Dora oder Die sexuellen Neurosen unserer Eltern,4265878,2015,3,1
Equals,3289728,2015,3,1
Embers,3503460,2015,1,0
Evolution,4291590,2015,0,0
Concussion,3322364,2015,1,0
Macbeth,2884018,2015,1,0
World of Tomorrow,4171032,2015,3,1
San Andreas,2126355,2015,3,1
Man Up,3064298,2015,3,1
Last Knights,2493486,2015,1,0
Mythica: The Darkspore,3478232,2015,3,1
After the Ball,3717016,2015,3,1
Legend,3569230,2015,3,1
"Steps, The",3801372,2015,3,1
Advantageous,3090670,2015,3,1
Testament of Youth,1441953,2015,3,1
Scouts Guide to the Zombie Apocalypse,1727776,2015,1,0
Terminator Genisys,1340138,2015,0,0
Queen of Earth,3993894,2015,3,1
"Overnight, The",3844362,2015,3,1
Slow West,3205376,2015,0,0
"Colony, The",4005402,2015,3,1
Magic Mike XXL,2268016,2015,3,1
"Diary of a Teenage Girl, The",3172532,2015,3,1
Next Stop L.A.,4895704,2015,3,1
Mission: Impossible - Rogue Nation,2381249,2015,0,0
Hrutar,3296658,2015,1,0
Till We Meet Again,2461340,2015,3,1
Dofus - Livre 1: Julith,4731504,2015,3,1
Already Tomorrow in Hong Kong,3700804,2015,2,0
"End of the Tour, The",3416744,2015,1,0
Il racconto dei racconti,3278330,2015,3,1
Madame Bovary,2334733,2015,2,0
Batman Unlimited: Animal Instincts,4437640,2015,1,0
Mr. Holmes,3168230,2015,1,0
Me and Earl and the Dying Girl,2582496,2015,3,1
Sleeping with Other People,3165612,2015,3,1
Alvin and the Chipmunks: The Road Chip,2974918,2015,1,0
London Spy,4108134,2015,1,0
Jupiter Ascending,1617661,2015,3,1
Aloha,1243974,2015,3,1
"SpongeBob Movie: Sponge Out of Water, The",2279373,2015,2,0
Fifty Shades of Grey,2322441,2015,3,1
A Royal Night Out,1837562,2015,3,1
Anguish,3620762,2015,3,1
Baahubali: The Beginning,2631186,2015,1,0
Avril et le monde truque,3422078,2015,3,1
Goosebumps,1051904,2015,2,0
Home,2224026,2015,3,1
Cinderella,1661199,2015,3,1
Miles Ahead,0790770,2015,0,0
"Three Es, The",4247740,2015,3,1
"Murder Pact, The",4498966,2015,3,1
Family Fang,2097331,2015,3,1
Burn Burn Burn,3627488,2015,3,1
Wo shi zheng ren,4979652,2015,0,0
Everest,2719848,2015,2,0
"Hello, My Name Is Doris",3766394,2015,3,1
Carol,2402927,2015,3,1
"Revenant, The",1663202,2015,0,0
Room,3170832,2015,3,1
Max,3369806,2015,3,1
Love the Coopers,2279339,2015,3,1
Far From the Madding Crowd,2935476,2015,3,1
Halal Love,5105218,2015,3,1
"Man Who Knew Infinity, The",0787524,2015,0,0
Maryland,4085084,2015,0,0
By the Sea,3707106,2015,3,1
Inside Out,2096673,2015,3,1
L&#39;antiquaire,4000768,2015,3,1
Demolition,1172049,2015,1,0
"Hateful Eight, The",3460252,2015,3,1
Tomorrowland,1964418,2015,3,1
Point Break,2058673,2015,0,0
A Little Chaos,2639254,2015,3,1
Stitcher,4858280,2015,0,0
Drunk Wedding,1950135,2015,2,0
Captive,3268668,2015,3,1
Pitch Perfect 2,2848292,2015,3,1
"Big Short, The",1596363,2015,1,0
Woman in Gold,2404425,2015,3,1
Insidious: Chapter 3,3195644,2015,3,1
"Un peu, beaucoup, aveuglement!",4466936,2015,3,1
Chi-Raq,4594834,2015,3,1
VANish,3058674,2015,1,0
This changes everything,1870548,2015,3,1
A Sort of Homecoming,3303652,2015,3,1
Maend &amp; hons,3877674,2015,1,0
"Last Witch Hunter, The",1618442,2015,3,1
"Reason I Shop Online, The",4780834,2015,3,1
Uncanny,2321502,2015,0,0
"Phoenix Project, The",3430042,2015,0,0
Anna Unbound,4069042,2015,3,1
Titli,3019620,2015,0,0
Victoria,4226388,2015,0,0
Survivor,3247714,2015,3,1
Unfinished Business,2358925,2015,2,0
Youth,3312830,2015,1,0
L&#39;attesa,3715122,2015,3,1
45 Years,3544082,2015,3,1
Temp&ecirc;te,3757648,2015,1,0
Mustang,3966404,2015,3,1
Ant-Man,0478970,2015,2,0
Nil Battey Sannata,5005684,2015,3,1
Pixels,2120120,2015,1,0
Little Big Master,4319698,2015,3,1
Girls Lost,4425152,2015,3,1
Sweet Bean,4298958,2015,3,1
Irrational Man,3715320,2015,2,0
Long Way North,2262345,2015,1,0
Grandma,4270516,2015,3,1
Papertowns,3622592,2015,2,0
Fourth Man Out,3978720,2015,1,0
Min lilla syster,4093680,2015,3,1
Trust Fund,3969208,2015,3,1
Full Out,3977462,2015,3,1
Office,4392726,2015,3,1
You&#39;re My Boss,4489160,2015,0,0
Eaters,2109127,2015,1,0
7 Letters,4691166,2015,3,1
"Longest Ride, The",2726560,2015,3,1
Straight Outta Compton,1398426,2015,1,0
Mojave,2322517,2015,1,0
"Perfect Guy, The",3862750,2015,2,0
Life,2948840,2015,3,1
"Martian, The",3659388,2015,3,1
"Case of Hana and Alice, The",4125300,2015,3,1
Sicario,3397884,2015,0,0
Ava&#39;s Possession,3727982,2015,3,1
Pawn Sacrifice,1596345,2015,1,0
Dope,3850214,2015,1,0
Hotel Transylvania 2,2510894,2015,3,1
Birigyaru,4195368,2015,3,1
"DUFF, The",1666801,2015,3,1
Vice,3480796,2015,3,1
Chappie,1823672,2015,1,0
Riaru onigokko,4439120,2015,3,1
Harbinger Down,3397918,2015,3,1
Spectre,2379713,2015,1,0
