title,imdbid,year,class,Country,Fem Wordcount,Production,Rated,Genre,Writers F,Writers M,Director,imdbRating
"Call, The",tt1911644,2013,P,USA,5,Sony Pictures,R,Crime,1,3,M,6.7
Oblivion,tt1483013,2013,P,USA,0,Universal Pictures,PG-13,Action,0,2,M,7.0
Cutie and the Boxer,tt2355540,2013,F,USA,4,Radius,R,Documentary,0,1,M,7.2
"To Do List, The",tt1758795,2013,P,USA,1,CBS Films,R,Comedy,1,0,F,5.8
Blue Jasmine,tt2334873,2013,P,USA,2,Sony Pictures Classics,PG-13,Drama,0,0,M,7.3
Pasadena,tt2357263,2013,P,USA,1,FilmBuff,NOT RATED,Comedy,0,1,M,4.3
Gloria,tt2425486,2013,P,Chile,3,Roadside Attractions,R,Comedy,0,0,M,6.7
Locke,tt2692904,2013,F,UK,0,A24 Films,R,Drama,0,1,M,7.1
"Hot Flashes, The",tt2201251,2013,P,USA,1,Vertical Entertainment,R,Comedy,0,0,F,5.0
Kick-Ass 2,tt1650554,2013,P,USA,0,Universal Pictures,R,Action,0,2,M,6.6
"Best Man Holiday, The",tt2083355,2013,P,USA,0,Universal Pictures,R,Comedy,0,2,M,6.7
Life Inside Out,tt2543508,2013,P,USA,5,Life Inside Out The Movie,N/A,Drama,1,0,M,6.4
"Croods, The",tt0481499,2013,P,USA,0,20th Century Fox,PG,Animation,0,3,M,7.2
"Gamers: Hands of Fate, The",tt2312390,2013,P,USA,1,Zombie Orpheus Entertainment,N/A,Adventure,0,1,M,6.9
Tracks,tt2167266,2013,P,Australia,2,The Weinstein Company,PG-13,Adventure,0,0,M,7.2
Percy Jackson: Sea of Monsters,tt1854564,2013,P,USA,0,20th Century Fox,PG,Adventure,0,1,M,5.8
And Now a Word from Our Sponsor,tt2094762,2013,P,Canada,0,Paladin Films,NOT RATED,Comedy,0,2,M,4.8
Dragon Ball Z: Battle of Gods,tt2263944,2013,P,Japan,0,Screenvision,PG,Animation,2,0,M,7.2
Faroeste caboclo,tt1869416,2013,P,Brazil,0,N/A,NOT RATED,Crime,0,2,M,6.7
Peeples,tt1699755,2013,P,USA,1,Lionsgate Films,PG-13,Comedy,0,0,M,5.3
We Are What We Are,tt2309021,2013,P,USA,0,Entertainment One,R,Drama,0,2,M,5.9
Riley Rewind,tt2944454,2013,P,USA,0,,N/A,Drama,0,0,M,7.0
Wastelands,tt2795478,2013,F,Netherlands,0,N/A,N/A,Short,0,1,M,6.0
"Devil&#39;s Violinist, The",tt2401715,2013,P,Germany,1,Freestyle Releasing,R,Biography,0,1,M,6.1
Hross i oss,tt3074732,2013,P,Iceland,0,Music Box Films,NOT RATED,Comedy,0,0,M,6.8
Is the Man Who Is Tall Happy?,tt1817287,2013,F,France,0,IFC Films,NOT RATED,Documentary,0,0,M,7.1
Frankenstein&#39;s Army,tt1925435,2013,F,Netherlands,0,MPI Media Group,R,Horror,0,5,M,5.3
Kill for Me,tt2085957,2013,P,Canada,0,Sony Pictures,R,Drama,0,3,M,5.6
3096 Tage,tt1667355,2013,P,Germany,1,Constantin Film,N/A,Biography,1,1,M,6.4
Jug Face,tt2620736,2013,P,USA,2,Modern Distributors,R,Drama,0,1,M,5.2
Legends of Oz: Dorothy&#39;s Return,tt0884726,2013,P,USA,2,Clarius Entertainment,PG,Animation,0,3,M,5.5
Teen Beach Movie,tt2325989,2013,P,USA,0,Rainforest Productions,NOT RATED,Family,0,3,M,5.9
Adult World,tt1067765,2013,P,USA,2,IFC Films,R,Comedy,0,1,M,6.2
Particle Fever,tt1385956,2013,P,USA,0,BOND360,NOT RATED,Documentary,0,0,M,7.4
A Picture of You,tt2351098,2013,P,USA,1,First Pond Entertainment,N/A,Drama,0,0,M,6.3
A Haunted House,tt2243537,2013,P,USA,0,Open Road Films,R,Comedy,0,1,M,5.1
Captain America: The Winter Soldier,tt1843866,2014,P,USA,0,Walt Disney Pictures,PG-13,Action,0,4,M,7.8
As Above So Below,tt2870612,2014,P,USA,0,Universal Pictures,R,Horror,0,2,M,6.2
Moms&#39; Night Out,tt3014666,2014,P,USA,1,TriStar Pictures,PG,Comedy,1,1,M,5.5
God Help the Girl,tt2141751,2014,P,UK,1,Amplify,UNRATED,Drama,0,0,M,6.4
Lugen,tt2618500,2014,P,Germany,0,N/A,N/A,Comedy,1,0,F,4.8
Barefoot,tt2355495,2014,P,USA,2,Roadside Attractions,PG-13,Comedy,0,1,M,6.6
"Pirate Fairy, The",tt2483260,2014,P,USA,1,Walt Disney Home Entertainment,G,Animation,1,4,M,6.6
Walk of Shame,tt2463288,2014,P,USA,2,Focus Features,R,Comedy,0,1,M,6.0
"Monuments Men, The",tt2177771,2014,F,USA,0,Sony Pictures,PG-13,Comedy,0,3,M,6.1
Maleficent,tt1587310,2014,P,USA,0,Walt Disney Pictures,PG,Action,1,1,M,7.0
Tammy,tt2103254,2014,P,USA,4,Warner Bros. Pictures,R,Comedy,1,1,M,4.9
Sabotage,tt1742334,2014,P,USA,0,Open Road Films,R,Action,0,1,M,5.7
Dead Girls,tt3560546,2014,P,USA,0,Midnight Releasing,NOT RATED,Horror,0,4,M,3.5
Lucy,tt2872732,2014,P,France,2,Universal Pictures,R,Action,0,0,M,6.4
Our RoboCop Remake,tt3528906,2014,P,USA,0,N/A,N/A,Animation,1,24,M,6.5
"Two Days, One NIght",tt2737050,2014,P,Belgium,5,IFC Films,PG-13,Drama,0,0,M,7.4
Last Shift,tt2965466,2014,P,USA,0,N/A,R,Horror,0,2,M,5.8
What We Did on Our Holiday,tt2725962,2014,P,UK,0,Lionsgate Films,PG-13,Comedy,0,1,M,6.9
Project Almanac,tt2436386,2014,P,USA,0,Paramount Pictures,PG-13,Drama,0,2,M,6.4
It Follows,tt3235888,2014,P,USA,1,Radius-TWC,R,Horror,0,1,M,6.9
Annabelle,tt3322940,2014,P,USA,0,New Line Cinema,R,Horror,0,1,M,5.4
Girltrash: All Night Long,tt1555440,2014,P,USA,0,POWER Up,NOT RATED,Comedy,1,0,F,6.4
Seventh Son,tt1121096,2014,P,USA,2,Universal,PG-13,Action,0,3,M,5.5
Suite francaise,tt0900387,2014,P,UK,0,The Weinstein Company,N/A,Drama,0,1,M,7.0
Happy Christmas,tt2955096,2014,P,USA,3,Magnolia Pictures,R,Comedy,0,1,M,5.5
Nightcrawler,tt2872718,2014,P,USA,0,Open Road Films,R,Crime,0,0,M,7.9
Pane e burlesque,tt3284618,2014,P,Italy,0,RAI Cinema,N/A,Comedy,0,0,M,4.8
Der Kleine Medicus - Geheimnisvolle Mission im Korper,tt3832158,2014,P,Germany,0,N/A,N/A,Animation,0,2,M,7.4
In the Courtyard,tt2593224,2014,P,France,0,Cohen Media Group,R,Comedy,0,2,M,6.4
Land Ho!,tt3283556,2014,P,Iceland,0,Sony Pictures Classics,R,Adventure,1,1,M,5.9
About a Girl,tt3334794,2014,P,Germany,1,N/A,N/A,Comedy,0,2,M,6.6
5 Flights Up,tt2933544,2014,P,USA,0,Focus Features,PG-13,Drama,1,1,M,6.2
Spring,tt3395184,2014,F,USA,1,Drafthouse Films,NOT RATED,Horror,0,1,M,6.7
Wild,tt2305051,2014,P,USA,1,20th Century Fox,R,Adventure,0,1,M,7.1
Mommy,tt3612616,2014,P,Canada,2,Lionsgate,R,Drama,0,1,M,8.1
Ardor,tt1384925,2014,F,Argentina,1,Participant Media,R,Drama,0,1,M,5.1
Learning to Drive,tt3062976,2014,P,UK,1,Broad Green Pictures,R,Comedy,1,0,F,6.4
A Noite da Virada,tt4299406,2014,P,Brazil,0,N/A,N/A,Comedy,1,2,M,4.5
Infinitely Polar Bear,tt1969062,2014,P,USA,1,Sony Pictures Classics,R,Comedy,1,0,F,7.0
Good People,tt1361318,2014,P,USA,0,Millennium Entertainment,R,Action,1,1,M,5.5
"Hundred-Foot Journey, The",tt2980648,2014,P,USA,0,Walt Disney Pictures,PG,Comedy,0,2,M,7.3
"Giver, The",tt0435651,2014,P,South Africa,0,The Weinstein Company,PG-13,Drama,0,2,M,6.5
"One I Love, The",tt2756032,2014,P,USA,0,Radius-TWC,R,Drama,0,1,F,7.1
Pride,tt3169706,2014,P,UK,0,CBS Films,R,Biography,0,1,M,7.8
Maps to the Stars,tt2172584,2014,P,Canada,0,Focus Features,R,Comedy,0,1,M,6.2
Oculus,tt2388715,2014,P,USA,2,Relativity Media,R,Horror,0,2,M,6.5
Ride Along,tt1408253,2014,F,USA,0,Universal Pictures,PG-13,Action,0,1,M,6.2
Starving in Suburbia,tt3257692,2014,P,USA,1,Indy Entertainment,TV-14,Biography,1,0,F,6.2
&#39;71,tt2614684,2014,F,UK,0,Roadside Attractions,R,Action,0,1,M,7.2
Lizzie Borden Took An Ax,tt3118958,2014,P,USA,1,Sony Pictures Entertainment,TV-14,Crime,0,1,M,5.8
3 Days to Kill,tt2172934,2014,P,USA,1,Relativity Media,PG-13,Action,0,0,M,6.2
Pompeii,tt1921064,2014,P,Canada,0,Sony Pictures,PG-13,Action,1,2,M,5.5
Obvious Child,tt2910274,2014,P,USA,1,A24 Films,R,Comedy,7,1,F,6.8
Veronica Mars,tt2771372,2014,P,USA,4,Warner Bros.,PG-13,Crime,0,0,M,6.8
Guardians of the Galaxy,tt2015381,2014,P,USA,0,Walt Disney Pictures,PG-13,Action,1,6,M,8.1
Creep,tt2428170,2014,F,USA,0,Radius-TWC,R,Horror,0,2,M,6.3
Black Sea,tt2261331,2014,F,UK,0,Focus Features,R,Adventure,0,1,M,6.4
River of Fundament,tt3529612,2014,P,USA,0,N/A,N/A,Drama,0,2,M,7.5
La belle et la bete,tt2316801,2014,P,France,2,Shout! Factory Films,PG-13,Drama,1,0,M,6.4
Every Secret Thing,tt1706598,2014,P,USA,1,Starz Digital Media,R,Crime,2,0,F,6.1
Ein Geschenk der Gotter,tt3983072,2014,P,Germany,1,N/A,N/A,Comedy,0,2,M,6.8
Tu Dors Nicole,tt3483194,2014,P,Canada,4,Kino Lorber,NOT RATED,Comedy,0,0,M,7.0
Big Game,tt2088003,2014,F,UK,0,EuropaCorp,PG-13,Action,0,0,M,5.4
Ju-on: Owari no hajimari,tt3572132,2014,P,Japan,0,N/A,NOT RATED,Horror,0,0,M,5.3
Two Night Stand,tt2140619,2014,P,USA,0,E One Entertainment,R,Comedy,0,1,M,6.4
Let Us Prey,tt3148348,2014,P,UK,0,Creative Scotland,NOT RATED,Horror,1,2,M,5.7
Song of the Sea,tt1865505,2014,P,Ireland,1,GKIDS,PG,Animation,0,1,M,8.1
"Good Lie, The",tt2652092,2014,P,Kenya,0,Warner Bros. Pictures,PG-13,Biography,1,0,M,7.4
Clown,tt1780798,2014,P,USA,0,"Dimension Films, Anchor Bay Entertainment",R,Drama,0,2,M,5.7
Welcome to Me,tt2788716,2014,P,USA,3,Alchemy,R,Comedy,0,0,M,5.9
Relatos salvajes,tt3011894,2014,P,Argentina,0,Sony Pictures Classics,R,Comedy,0,0,M,8.1
Interstellar,tt0816692,2014,P,USA,0,Paramount Pictures,PG-13,Adventure,0,2,M,8.6
Boy Meets Girl,tt3007302,2014,P,USA,2,Wolfe Releasing,N/A,Comedy,0,1,M,7.1
Jacky in the kingdom of women,tt2382422,2014,P,France,1,N/A,G,Comedy,0,0,M,6.0
Birdman,tt2562232,2014,P,USA,0,Fox Searchlight,R,Comedy,0,4,M,7.7
Aloft,tt2494384,2014,P,Spain,2,Sony Pictures Classics,R,Drama,1,0,F,5.3
Clouds of Sils Maria,tt2452254,2014,P,France,1,IFC Films,R,Drama,0,0,M,6.7
Turist,tt3630276,2014,P,N/A,0,Magnolia Pictures,N/A,N/A,0,0,M,
"Town That Dreaded Sundown, The",tt2561546,2014,P,USA,0,MGM,R,Horror,0,1,M,5.6
Barbie and the Secret Door,tt3921852,2014,P,USA,0,Universal Pictures,TV-Y,Animation,0,1,F,5.8
"Theory of Everything, The",tt2980516,2014,P,UK,1,Focus Features,PG-13,Biography,1,1,M,7.7
Leviathan,tt2802154,2014,P,Russia,0,Sony Pictures Classics,R,Crime,0,0,M,7.6
"Houses October Built, The",tt1958043,2014,F,USA,0,RLJ/Image Entertainment,NOT RATED,Horror,0,5,M,5.2
"Kumiko, the Treasure Hunter",tt3263614,2014,P,USA,1,Amplify,UNRATED,Drama,0,2,M,6.6
"Woman in Black 2: Angel of Death, The",tt2339741,2014,P,UK,0,Relativity Media,PG-13,Drama,1,2,M,4.9
St. Vincent,tt2170593,2014,P,USA,0,The Weinstein Company,PG-13,Comedy,0,1,M,7.3
Dracula Untold,tt0829150,2014,F,USA,0,Universal Pictures,PG-13,Action,0,0,M,6.3
Top Five,tt2784678,2014,P,USA,1,Paramount Pictures,R,Comedy,0,1,M,6.4
"Lookalike, The",tt2497980,2014,P,USA,0,Well Go USA,NOT RATED,Crime,0,0,M,5.4
Dumb and Dumber 2,tt2096672,2014,P,USA,1,Universal Pictures,PG-13,Adventure,0,9,M,5.6
They Came Together,tt2398249,2014,P,USA,1,Lionsgate,R,Comedy,0,2,M,5.5
Teenage Mutant Ninja Turtles,tt1291150,2014,P,USA,0,Paramount Pictures,PG-13,Action,0,4,M,5.8
Cesar Chavez,tt1621046,2014,P,USA,0,Pantelion Films,PG-13,Biography,0,1,M,6.4
Lies I Told My Little Sister,tt2287861,2014,P,USA,2,N/A,N/A,Comedy,0,2,M,8.4
Brick Mansions,tt1430612,2014,P,France,0,Relativity Media,PG-13,Action,1,1,F,5.7
Boyhood,tt1065073,2014,P,USA,0,IFC Films,R,Drama,0,1,M,7.9
"Something, Anything",tt2461126,2014,P,USA,2,N/A,N/A,Drama,0,1,M,6.4
"Rover, The",tt2345737,2014,F,Australia,0,A24 Films,R,Action,0,3,M,6.4
Winter&#39;s Tale,tt1837709,2014,P,USA,2,Warner Bros. Pictures,PG-13,Drama,0,1,M,6.2
Asian School Girls,tt3421270,2014,P,USA,0,The Asylum,NOT RATED,Action,0,0,M,3.4
Transformers: Age of Extinction,tt2109248,2014,P,USA,2,Paramount Pictures,PG-13,Action,0,0,M,5.7
Queen,tt3322420,2014,P,India,2,Viva Entertainment,NOT RATED,Comedy,0,0,M,8.3
Wicked Blood,tt2761578,2014,P,USA,0,Entertainment One,NOT RATED,Action,0,1,M,5.4
Blended,tt1086772,2014,P,USA,1,Warner Bros. Pictures,PG-13,Comedy,1,1,M,6.5
Cut Bank,tt1661820,2014,P,USA,0,A24 and DIRECTV,R,Crime,0,1,M,6.0
Margarita with a Straw,tt2929690,2014,P,India,2,Wolfe Releasing,NOT RATED,Drama,0,0,M,7.3
Effie Gray,tt1605798,2014,P,UK,0,Adopt Films,PG-13,Biography,1,0,M,5.9
A Most Violent Year,tt2937898,2014,P,United Arab Emirates,0,A24,R,Crime,0,0,M,7.0
How to Steal a Dog / Gae-leul hoom-chi-neun wan-byeok-han bang-beob,tt3812402,2014,P,South Korea,4,N/A,N/A,Crime,1,0,M,7.0
Ventos de Agosto,tt3904770,2014,P,Brazil,0,N/A,UNRATED,Drama,2,2,M,6.2
Parallels,tt3479316,2014,P,USA,0,Fox,NOT RATED,Action,1,2,M,6.2
Unfriended,tt3713166,2014,P,USA,0,Universal Pictures,R,Horror,0,1,M,5.6
Out of the Dark,tt2872724,2014,P,USA,1,Vertical Entertainment,R,Horror,0,2,M,4.8
Magical Girl,tt3089326,2014,P,Spain,2,N/A,N/A,Drama,0,1,M,7.3
Avis de mistral,tt3013588,2014,P,France,0,Gaumont International,N/A,Drama,1,0,F,6.6
My Little Pony: Equestria Girls - Rainbow Rocks,tt3529198,2014,P,USA,0,Screenvision,TV-Y,Animation,2,0,M,7.0
Laggies,tt2034031,2014,P,USA,3,A24 Films,R,Comedy,1,0,M,6.4
Mostly Ghostly: Have You Met My Ghoulfriend?,tt3138192,2014,P,USA,0,Universal Pictures,PG,Family,0,0,M,5.1
"Alexander and the Terrible, Horrible, No Good Very Bad Day",tt1698641,2014,P,USA,0,Walt Disney Pictures,PG,Comedy,1,0,M,6.2
Girlhood,tt3655522,2014,P,France,3,Strand Releasing,UNRATED,Drama,0,0,M,6.9
Le Paradis,tt3971202,2014,F,France,0,N/A,N/A,N/A,0,0,M,6.4
"Scribbler, The",tt2396721,2014,P,USA,2,Xlrator Media,R,Mystery,0,0,M,5.4
Perfect Sisters,tt2027231,2014,P,Canada,3,Gravitas Ventures,TV-MA,Crime,0,1,M,5.6
Big Hero 6,tt2245084,2014,P,USA,0,Walt Disney Pictures,PG,Animation,1,5,M,7.8
Faults,tt3021360,2014,P,USA,1,Screen Media Films,NOT RATED,Comedy,1,1,F,6.7
Dear White People,tt2235108,2014,P,USA,0,Roadside Attractions,R,Comedy,0,1,M,6.1
Conducta,tt3595966,2014,P,Cuba,0,N/A,N/A,Drama,0,1,M,7.6
"Hunger Games: Mockingjay - Part 1, The",tt1951265,2014,P,USA,5,Lionsgate Films,PG-13,Action,0,2,M,6.7
Omoide no Mani (When Marnie Was There),tt3398268,2014,P,Japan,3,GKIDS,PG,Animation,0,1,M,7.7
Magic in the Moonlight,tt2870756,2014,P,USA,0,Sony Pictures Classics,PG-13,Comedy,0,0,M,6.6
Selma,tt1020072,2014,P,UK,0,Paramount Pictures,PG-13,Biography,0,1,F,7.5
Ouija,tt1204977,2014,P,Japan,0,Universal Pictures,PG-13,Horror,1,0,M,4.5
Paddington,tt1109624,2014,P,UK,0,The Weinstein Company,PG,Adventure,0,3,M,7.2
Life Partners,tt2870808,2014,P,USA,0,Magnolia Pictures,R,Comedy,0,0,M,6.2
You&#39;re Not You,tt1198156,2014,P,USA,1,Entertainment One Films,R,Drama,3,2,M,7.4
Let&#39;s Be Cops,tt1924435,2014,F,USA,0,20th Century Fox,R,Comedy,0,2,M,6.5
Noah,tt1959490,2014,P,USA,0,Paramount Pictures,PG-13,Action,0,2,M,5.8
If I Stay,tt1355630,2014,P,USA,5,Warner Bros. Pictures,PG-13,Drama,0,0,M,6.8
Women Aren&#39;t Funny,tt3992752,2014,P,USA,3,N/A,NOT RATED,Documentary,0,2,M,5.5
Housebound,tt3504048,2014,P,New Zealand,3,Xlrator Media,NOT RATED,Comedy,0,0,M,6.8
Mega Shark vs. Mecha Shark,tt3152098,2014,P,USA,0,Warner Home Video,NOT RATED,Action,0,1,M,2.6
Nosferatu In Love,tt3457342,2014,F,UK,0,,N/A,Drama,0,2,M,7.7
Vampire Academy,tt1686821,2014,P,USA,1,The Weinstein Company,PG-13,Action,0,1,M,5.5
Neighbors,tt2004420,2014,P,USA,0,Universal Pictures,R,Comedy,0,2,M,6.3
Dead Snow 2,tt2832470,2014,P,Norway,0,Well Go USA,R,Action,0,1,M,6.9
Fields of the Dead,tt3186838,2014,P,USA,0,Phase 4 Films,N/A,Horror,0,1,M,2.5
Barbie: The Pearl Princess,tt3504064,2014,P,N/A,2,Universal Pictures,TV-Y,Animation,0,1,M,6.4
"Purge: Anarchy, The",tt2975578,2014,P,USA,0,Universal Pictures,R,Action,0,2,M,6.5
Divergent,tt1840309,2014,P,USA,2,Lionsgate Films/Summit Entertainment,PG-13,Action,2,1,M,6.7
Zero Motivation,tt3576084,2014,P,Israel,0,Zeitgeist Films,UNRATED,Comedy,0,0,M,7.4
She&#39;s Funny That Way,tt1767372,2014,P,Germany,2,Lionsgate Premiere,R,Comedy,0,1,M,6.1
"Frame, The",tt2567038,2014,P,USA,1,Double Edge Films,N/A,Crime,0,0,M,6.7
Still Alice,tt3316960,2014,P,USA,2,Sony Pictures Classics,PG-13,Drama,1,1,M,7.5
Zombeavers,tt2784512,2014,P,USA,0,Freestyle Releasing,R,Comedy,1,2,F,4.8
"Ich seh, Ich seh",tt3086442,2014,F,Austria,3,Radius-TWC,R,Horror,0,0,M,6.7
Kingsman: The Secret Service,tt2802144,2014,P,UK,0,20th Century Fox,R,Action,1,2,M,7.7
"Falling, The",tt3294200,2014,P,UK,0,Cinedigm,NOT RATED,Drama,0,0,M,5.4
Gone Girl,tt2267998,2014,P,USA,1,20th Century Fox,R,Crime,2,0,M,8.1
Big Eyes,tt1126590,2014,P,USA,4,The Weinstein Company,PG-13,Biography,0,2,M,7.0
Lust for Love,tt2106529,2014,P,USA,3,Gravitas,NOT RATED,Comedy,0,1,M,5.7
No Good Deed,tt2011159,2014,P,USA,2,Sony/Screen Gems,PG-13,Crime,1,0,M,5.6
Predestination,tt2397535,2014,P,Australia,0,Sony Pictures,R,Drama,0,3,M,7.5
Dyke Hard,tt3570168,2014,P,Sweden,0,N/A,NOT RATED,Action,1,1,M,4.9
Mange tes morts,tt3720802,2014,F,France,0,Capricci Films,PG-13,Drama,0,1,M,6.5
Feher isten,tt2844798,2014,P,Hungary,4,Magnolia Pictures,R,Drama,0,0,M,6.9
My Old Lady,tt2908856,2014,P,UK,0,Cohen Media Group,PG-13,Comedy,0,2,M,6.3
Before We Go,tt0443465,2014,P,USA,0,Radius,PG-13,Comedy,0,4,M,6.8
Penguins of Madagascar,tt1911658,2014,F,USA,0,DreamWorks Animation,PG,Animation,0,7,M,6.7
While We&#39;re Young,tt1791682,2014,P,USA,0,A24,R,Comedy,0,1,M,6.3
Sharknado 2: The Second One,tt3062074,2014,P,USA,0,NCM Fathom,TV-14,Action,0,0,M,4.1
Not Cool,tt3569356,2014,P,USA,0,Starz Digital Media,NOT RATED,Comedy,0,0,M,4.6
Appropriate Behavior,tt3077108,2014,P,UK,2,Gravitas Ventures,NOT RATED,Comedy,1,0,F,6.6
Angry Video Game Nerd: The Movie,tt2123146,2014,P,USA,0,N/A,N/A,Adventure,0,2,M,5.7
Agatha Raisin: The Quiche of Death,tt4056574,2014,P,UK,0,N/A,N/A,Comedy,0,0,M,6.7
I Origins,tt2884206,2014,P,USA,0,Fox Searchlight,R,Drama,0,1,M,7.4
Gotham,tt3749900,2014,P,USA,0,,TV-14,Action,0,1,M,7.9
Frau Muller muss weg,tt4216934,2015,P,Germany,1,N/A,N/A,Comedy,1,1,M,6.2
Marguerite,tt4428788,2015,P,France,6,N/A,R,Comedy,0,1,M,7.0
Lavalantula,tt4060576,2015,P,USA,0,Cinetel Films,TV-14,Action,1,2,M,4.7
Throne,tt4010918,2015,P,South Korea,0,N/A,N/A,Drama,0,0,M,7.0
Les ogres,tt4466872,2015,P,France,0,N/A,N/A,Drama,1,1,M,7.1
"little prince, The",tt1754656,2015,P,France,6,Netflix,PG,Animation,0,1,M,7.8
"Summer of Sangaile, The",tt2994832,2015,P,Lithuania,5,Fralita Films,NOT RATED,Drama,0,0,M,6.3
Tiger House,tt2911674,2015,P,UK,2,N/A,R,Action,0,1,M,5.2
"Duke of Burgundy, The",tt2570858,2015,P,UK,3,IFC Films,NOT RATED,Drama,0,1,M,6.6
"Green Inferno, The",tt2403021,2015,P,USA,0,High Top Releasing,R,Adventure,0,2,M,5.3
My Little Pony: Equestria Girls - Friendship Games,tt4450396,2015,P,USA,0,DHX Media,NOT RATED,Animation,0,1,M,6.7
Other Halves,tt4308714,2015,P,USA,0,N/A,N/A,Comedy,1,1,M,3.4
Crimson Peak,tt2554274,2015,P,Canada,3,Universal Pictures,R,Drama,0,2,M,6.5
Bad Hair Day,tt3856042,2015,P,Canada,0,Muse Entertainment,TV-G,Adventure,0,5,M,6.2
Green Room,tt4062536,2015,P,USA,0,A24 Films,R,Horror,0,1,M,7.0
A Country Called Home,tt3953626,2015,P,USA,5,N/A,NOT RATED,Drama,1,0,F,6.0
"Sin Seer, The",tt3605262,2015,P,USA,4,N/A,NOT RATED,Drama,0,2,M,3.6
"Peanuts Movie, The",tt2452042,2015,P,USA,0,20th Century Fox,G,Animation,0,4,M,7.1
La Passion d&#39;Augustine,tt4392438,2015,P,Canada,2,N/A,N/A,Drama,2,0,M,7.3
Trumbo,tt3203606,2015,P,USA,0,Bleecker Street Media,R,Biography,0,2,M,7.5
Do You Believe?,tt4056738,2015,P,USA,0,Freestyle Releasing,PG-13,Drama,0,0,M,6.1
Suffragette,tt3077214,2015,P,UK,2,Focus Features,PG-13,Biography,0,0,F,6.9
"Hollow, The",tt4472596,2015,P,USA,0,N/A,NOT RATED,Horror,0,1,M,3.6
Maggie&#39;s Plan,tt3471098,2015,P,USA,2,N/A,R,Comedy,2,0,F,6.2
"Lobster, The",tt3464902,2015,P,Ireland,0,A24 Films,R,Comedy,0,0,M,7.1
Hedi Schneider steckt fest,tt3707396,2015,P,Germany,1,N/A,N/A,Comedy,0,0,M,6.4
Spy,tt3079380,2015,P,USA,0,20th Century Fox,R,Action,0,1,M,7.0
"Age of Adaline, The",tt1655441,2015,P,USA,3,Lionsgate,PG-13,Drama,0,2,M,7.2
Dolly Parton&#39;s Coat of Many Colors,tt4767274,2015,P,USA,0,Magnolia Hill Entertainment,TV-G,Drama,1,0,M,8.0
Predator Dark Ages,tt4171544,2015,F,UK,0,N/A,N/A,Short,0,1,M,6.1
"Visit, The",tt3567288,2015,P,USA,0,Universal Pictures,PG-13,Comedy,0,0,M,6.2
"Bronze, The",tt3859304,2015,P,USA,0,Relativity Entertainment,R,Comedy,1,1,M,6.0
Jurassic World,tt0369610,2015,P,USA,0,Universal Pictures,PG-13,Action,2,3,M,7.0
Battle For Sevastopol,tt4084744,2015,P,Ukraine,0,N/A,N/A,Biography,0,0,M,7.2
Trainwreck,tt3152624,2015,P,USA,3,Universal Pictures,R,Comedy,1,0,M,6.2
Taxi,tt4359416,2015,P,Iran,0,Kino Lorber,N/A,Comedy,0,0,M,7.3
Barely Lethal,tt1731701,2015,P,USA,2,A24 and DIRECTV,PG-13,Action,0,1,M,5.4
Tangerine,tt3824458,2015,P,USA,1,Magnolia Pictures,R,Comedy,0,2,M,7.1
Teen Beach 2,tt3764966,2015,P,USA,0,Rainforest Productions,TV-G,Family,0,3,M,6.3
"Man from U.N.C.L.E., The",tt1638355,2015,P,USA,0,Warner Bros. Pictures,PG-13,Action,0,2,M,7.3
"Meddler, The",tt4501454,2015,P,USA,3,N/A,PG-13,Comedy,0,0,M,6.3
Ricki and the Flash,tt3623726,2015,P,USA,2,Sony Pictures,PG-13,Comedy,0,0,M,5.9
Sharknado 3: Oh Hell No!,tt3899796,2015,P,USA,0,The Asylum,TV-14,Action,0,0,M,4.1
I&#39;ll See You in My Dreams,tt3236120,2015,P,USA,0,WARNER BROTHERS PICTURES,PG-13,Comedy,0,2,M,6.7
Vampyres,tt3654680,2015,P,Spain,0,N/A,NOT RATED,Horror,0,0,M,3.3
Psychosis,tt6663788,2015,P,N/A,0,N/A,N/A,N/A,0,1,M,
Until Dawn,tt2742544,2015,P,UK,0,N/A,N/A,Drama,0,4,M,9.3
Parched,tt3043252,2015,P,India,1,Shivalaya Entertainment,NOT RATED,Drama,0,0,M,7.6
Strange Magic,tt4191054,2015,P,USA,0,Walt Disney Pictures,PG,Animation,1,3,M,5.8
Beasts of No Nation,tt1365050,2015,F,USA,0,Netflix,NOT RATED,Drama,0,0,M,7.8
Maze Runner: The Scorch Trials,tt4046784,2015,P,USA,0,20th Century Fox,PG-13,Action,0,1,M,6.3
Eye in the Sky,tt2057392,2015,P,UK,2,Eone Films,R,Drama,0,0,M,7.3
Je suis un soldat,tt4485178,2015,P,France,4,N/A,N/A,Drama,0,0,M,5.8
Insurgent,tt2908446,2015,P,USA,4,Lionsgate Films,PG-13,Action,1,2,M,6.2
"Lazarus Effect, The",tt2918436,2015,P,USA,0,N/A,PG-13,Horror,0,2,M,5.2
Emelie,tt4503598,2015,P,USA,1,Uncorked Productions,NOT RATED,Horror,0,3,M,5.4
AfterDeath,tt2710826,2015,P,UK,0,Acheron Films,N/A,Horror,0,2,M,4.0
Furious 7,tt2820852,2015,P,Japan,0,Universal Pictures,PG-13,Action,0,2,M,7.2
Tjuvheder,tt4153324,2015,P,Sweden,1,N/A,N/A,Crime,0,1,M,7.1
