title,imdbid,year,class,Country,Fem Wordcount,Production,Rated,Genre,Writers F,Writers M,Director,imdbRating
Precious: Based on the Novel Push by Sapphire,tt0929632,2009,P,USA,2,Lionsgate Films,R,Drama,0,0,M,7.3
"House of the Devil, The",tt1172994,2009,P,USA,3,Magnolia Pictures,R,Horror,0,0,M,6.4
Whiteout,tt0365929,2009,P,USA,0,Warner Bros. Pictures,R,Action,0,3,M,5.5
"Last House on the Left, The",tt0844708,2009,P,USA,2,Rogue Pictures,R,Horror,0,2,M,6.6
12 Men of Christmas,tt1446201,2009,P,USA,1,Lifetime Television,PG,Comedy,0,1,M,5.6
Spring Breakdown,tt0814331,2009,P,USA,1,WARNER BROTHERS PICTURES,R,Comedy,3,2,F,4.9
Alice,tt1461312,2009,P,UK,0,,NOT RATED,Adventure,0,0,M,7.3
Wonder Woman,tt1186373,2009,P,USA,0,Laguna Productions,PG-13,Animation,0,3,F,7.4
Push,tt0465580,2009,P,USA,1,Summit Entertainment,PG-13,Action,0,1,M,6.1
Grey Gardens,tt0758751,2009,P,USA,2,HBO,TV-PG,Biography,1,2,M,7.5
Coco avant Chanel,tt1035736,2009,P,France,0,Sony Pictures Classics,PG-13,Biography,2,0,F,6.7
Tournament,tt0471041,2009,F,UK,0,The Weinstein Co.,R,Action,0,3,M,6.1
Drool,tt1268962,2009,P,USA,5,Strand Releasing,NOT RATED,Comedy,1,0,F,5.8
"Girl with the Dragon Tattoo, The",tt1132620,2009,P,Sweden,1,Music Box Films,R,Crime,0,0,M,7.8
An Education,tt1174732,2009,P,UK,3,Sony Classics,PG-13,Drama,0,1,M,7.3
Albino Farm,tt1050001,2009,P,USA,0,N/A,R,Horror,0,2,M,3.9
"Final Destination, The",tt1144884,2009,P,USA,0,Warner Bros. Pictures,R,Horror,0,2,M,5.2
Antichrist,tt0870984,2009,F,Denmark,0,IFC Films,NOT RATED,Drama,0,0,M,6.6
Adventureland,tt1091722,2009,P,USA,0,Miramax Films,R,Comedy,0,0,M,6.8
17 Again,tt0974661,2009,P,USA,0,New Line Cinema,PG-13,Comedy,0,1,M,6.4
Ondine,tt1235796,2009,P,Ireland,2,Magnolia Pictures,PG-13,Drama,0,1,M,6.8
Lebanon,tt1483831,2009,F,Israel,0,Sony Classic Pictures,R,Drama,0,1,M,6.9
According to Greta,tt1059925,2009,P,USA,1,Anchor Bay Entertainment,PG-13,Drama,0,1,F,6.2
Infestation,tt1020543,2009,P,USA,0,Icon Productions,R,Action,0,1,M,5.9
El traspatio (Backyard),tt1257579,2009,P,Mexico,1,N/A,N/A,Crime,0,0,M,7.0
It&#39;s Complicated,tt1230414,2009,P,USA,0,Universal Pictures,R,Comedy,1,0,F,6.6
Life During Wartime,tt0808526,2009,P,USA,0,IFC Films,R,Comedy,0,1,M,6.4
Scheherazade Tell Me a Story,tt1473149,2009,P,Egypt,3,ArtMattan Productions,N/A,Drama,0,0,M,6.8
Carriers,tt0806203,2009,P,USA,0,Paramount Vantage,PG-13,Drama,0,1,M,6.0
My Last Five Girlfriends,tt1050002,2009,P,UK,0,Willing Pilowsky Productions,TV-14,Comedy,0,1,M,5.8
In the Loop,tt1226774,2009,P,UK,0,IFC,NOT RATED,Comedy,0,5,M,7.5
Il richiamo,tt1463167,2009,P,Argentina,0,N/A,N/A,Drama,1,0,M,6.2
Hannah Free,tt1315214,2009,P,USA,2,Ripe Fruit Films,NOT RATED,Drama,1,0,F,6.5
Fish Tank,tt1232776,2009,P,Netherlands,1,IFC,NOT RATED,Drama,1,0,F,7.3
"Joneses, The",tt1285309,2009,P,USA,0,Roadside Attractions,R,Drama,0,2,M,6.5
Opie Gets Laid,tt0446043,2009,P,USA,0,N/A,N/A,Comedy,0,1,M,6.5
Georgia O&#39;Keeffe,tt1320286,2009,P,USA,1,Sony Pictures Entertainment,NOT RATED,Biography,0,1,M,6.6
Kaiji: The Ultimate Gambler,tt1309449,2009,F,Japan,0,N/A,N/A,Drama,0,0,M,6.5
"Horde, The",tt1183276,2009,F,France,0,IFC Films,NOT RATED,Action,0,2,M,5.9
He&#39;s Just Not That Into You,tt1001508,2009,P,Germany,0,Warner Bros. Pictures/New Line Cinema,PG-13,Comedy,1,1,M,6.4
Modern Family,tt1442437,2009,P,USA,0,,TV-PG,Comedy,0,2,M,8.5
Nothing Personal,tt1320352,2009,P,Netherlands,4,Olive Films,N/A,Drama,0,0,M,7.1
London River,tt1227787,2009,P,UK,0,Cinema Libre,NOT RATED,Drama,0,0,M,6.8
"Maiden Heist, The",tt1107860,2009,F,USA,0,Yari Film Group,PG-13,Comedy,0,1,M,6.1
Confessions of a Shopaholic,tt1093908,2009,P,USA,2,Walt Disney Studios,PG,Comedy,2,0,M,5.9
Year of the Carnivore,tt1372306,2009,P,Canada,3,34 Seconds Productions,N/A,Comedy,0,0,M,5.8
Wild About Harry,tt0435711,2009,P,USA,1,N/A,PG-13,Drama,1,0,M,5.9
"Last Station, The",tt0824758,2009,P,UK,0,Sony Pictures Classics,R,Biography,0,2,M,7.0
Butter bei die Fische,tt1362534,2009,P,Germany,0,N/A,N/A,Comedy,0,0,M,6.7
I Come with the Rain,tt1024744,2009,F,France,0,LeBrocquy Fraser Prods.,NOT RATED,Thriller,0,0,M,5.5
Futurama: Into the Wild Green Yonder,tt1054487,2009,P,USA,0,Fox Home Entertainment,NOT RATED,Animation,0,2,M,7.3
"Bad Lieutenant: Port of Call - New Orleans, The",tt1095217,2009,P,USA,0,First Look Pictures,R,Crime,0,1,M,6.6
My Queen Karo,tt1272041,2009,P,Netherlands,2,Caviar Films,N/A,Drama,0,0,M,6.5
"Good Guy, The",tt1247662,2009,P,USA,3,Roadside Attractions,R,Comedy,0,1,M,5.9
Fruit Fly,tt1326221,2009,P,USA,4,TLA Releasing,N/A,Comedy,0,0,M,5.8
"Secret of Kells, The",tt0485601,2009,F,France,0,GKIDS,NOT RATED,Animation,0,0,M,7.7
Watchmen,tt0409459,2009,P,USA,0,Warner Bros. Pictures,R,Action,0,2,M,7.6
Blood: The Last Vampire,tt0806027,2009,P,Hong Kong,1,Samuel Goldwyn Films,R,Action,0,1,M,5.3
Julie &amp; Julia,tt1135503,2009,P,USA,1,Sony/Columbia Pictures,PG-13,Biography,3,1,F,7.0
Nowhere Boy,tt1266029,2009,P,UK,1,Weinstein Company,R,Biography,0,0,M,7.1
David&#39;s Birthday,tt1273204,2009,P,Italy,0,Ellemme Group,NOT RATED,Drama,1,2,M,6.4
Orphan,tt1148204,2009,P,USA,3,Warner Bros. Pictures,R,Horror,0,2,M,7.0
9,tt0472033,2009,F,USA,0,Focus Features,PG-13,Animation,1,1,M,7.1
Whip It,tt1172233,2009,P,USA,2,Fox Searchlight Pictures,PG-13,Drama,0,0,M,6.9
Bright Star,tt0810784,2009,P,UK,0,Apparition Films,PG,Biography,2,1,F,7.0
Valhalla Rising,tt0862467,2009,F,Denmark,0,IFC Films,NOT RATED,Adventure,0,3,M,6.0
About Elly,tt1360860,2009,P,Iran,1,Cinema Guild,N/A,Drama,0,0,M,8.1
Astro Boy,tt0375568,2009,P,Hong Kong,0,Summit Entertainment,PG,Animation,0,3,M,6.3
"Princess and the Frog, The",tt0780521,2009,P,USA,3,Walt Disney Pictures,G,Animation,0,3,M,7.1
Professor Layton and the Eternal Diva,tt1488591,2009,P,Japan,0,N/A,NOT RATED,Animation,0,0,M,6.7
"Hole, The",tt1085779,2009,P,USA,0,Hole LLC.,PG-13,Adventure,0,1,M,5.7
Devil,tt1314655,2010,P,USA,0,Universal Pictures,PG-13,Horror,0,1,M,6.2
Revenge of the Bridesmaids,tt1666642,2010,P,USA,2,Von Zerneck Sertner Films,N/A,Comedy,1,2,M,6.1
Los ojos de Julia (Julia&#39;s Eyes),tt1512685,2010,P,Spain,3,Universal Pictures International France,NOT RATED,Horror,0,0,M,6.7
Essential Killing,tt1561768,2010,F,Poland,0,HanWay Films,R,Thriller,0,1,M,6.1
"Amazing Bulk, The",tt1788453,2010,F,USA,1,N/A,NOT RATED,Animation,0,3,M,1.7
When in Rome,tt1185416,2010,P,USA,1,Walt Disney Pictures,PG-13,Comedy,0,2,M,5.6
Leading Ladies,tt1462053,2010,P,USA,0,Wolfe Video,NOT RATED,Comedy,2,0,M,5.8
Space Dogs,tt1272051,2010,P,Russia,0,Centre of National Film,G,Animation,0,3,M,5.1
Time Traveller (Toki o Kakeru Shojo),tt1614408,2010,P,Japan,1,N/A,N/A,Adventure,0,0,M,6.5
"Heavy, The",tt0473364,2010,F,UK,0,Heavy Productions,R,Thriller,0,1,M,5.0
"Tomorrow, When the War Began",tt1456941,2010,P,Australia,0,Freestyle Releasing,R,Action,0,1,M,6.2
Una hora mas en Canarias,tt1161411,2010,P,Spain,3,Vertice Cine,N/A,Comedy,0,1,M,4.9
Prince of Persia: The Sands of Time,tt0473075,2010,F,USA,0,Walt Disney Pictures,PG-13,Action,2,3,M,6.6
Insidious,tt1591095,2010,P,USA,0,FilmDistrict,PG-13,Horror,0,0,M,6.8
Just Wright,tt1407061,2010,P,USA,1,20th Century Fox,PG,Comedy,0,1,F,5.9
Going the Distance,tt1322312,2010,P,USA,0,New Line Cinema,R,Comedy,0,0,M,6.3
Bedevilled,tt1646959,2010,P,South Korea,1,N/A,NOT RATED,Action,0,0,M,7.3
R U There,tt1443518,2010,F,Netherlands,0,N/A,N/A,Drama,0,0,M,5.5
Nanny McPhee and the Big Bang,tt1415283,2010,P,UK,5,Universal Studios,PG,Comedy,1,0,M,6.1
Tinker Bell and the Great Fairy Rescue,tt1216515,2010,P,USA,0,Walt Disney Pictures,G,Animation,0,4,M,7.0
Fair Game,tt0977855,2010,P,USA,2,Summit Entertainment,PG-13,Biography,1,1,M,6.8
127 Hours,tt1542344,2010,P,USA,0,Fox Searchlight,R,Adventure,0,3,M,7.6
"Ward, The",tt1369706,2010,P,USA,1,Arc Entertainment,R,Horror,0,2,M,5.6
Certified Copy,tt1020773,2010,P,France,1,Artificial Eye Film Co. Ltd,NOT RATED,Drama,1,0,M,7.3
Bill Cunningham New York,tt1621444,2010,P,USA,0,Zeitgeist Films,NOT RATED,Documentary,0,0,M,7.9
Superman/Batman: Apocalypse,tt1673430,2010,P,USA,2,WARNER BROTHERS PICTURES,PG-13,Animation,0,5,F,7.2
Faster,tt1433108,2010,F,USA,0,CBS Films,R,Action,0,2,M,6.5
Red: Werewolf Hunter,tt1626201,2010,P,USA,4,Sony Pictures Entertainment,TV-14,Fantasy,1,0,M,4.4
You Will Meet a Tall Dark Stranger,tt1182350,2010,P,USA,1,Sony Pictures Classics,R,Comedy,0,0,M,6.3
Les emotifs anonymes,tt1565958,2010,P,France,1,Tribecca Films,PG-13,Comedy,0,0,M,6.9
"Experiment, The",tt0997152,2010,F,USA,0,Sony Pictures Home Entertainment,R,Drama,0,4,M,6.5
"Kids Are All Right, The",tt0842926,2010,P,USA,0,Focus Features,R,Comedy,1,0,F,7.0
El dios de madera,tt1511354,2010,P,Spain,0,Sagrera,N/A,Drama,0,1,M,5.2
Transfer,tt1270120,2010,P,Germany,0,N/A,N/A,Drama,0,0,M,6.7
Feeding Frenzy,tt1706365,2010,P,USA,0,N/A,N/A,Comedy,0,2,M,6.8
"Housemaid, The",tt1314652,2010,P,South Korea,0,IFC Films,NOT RATED,Drama,0,0,M,6.5
"Hairdresser, The",tt1585255,2010,P,Germany,2,Constantin Film Verleih,N/A,Comedy,1,0,M,6.5
Remember Me,tt1403981,2010,P,USA,2,Summit Entertainment,PG-13,Drama,0,1,M,7.1
I Will Follow,tt1624426,2010,P,USA,2,Independent Pictures,NOT RATED,Drama,1,0,F,5.9
Hunter Prey,tt1270291,2010,F,USA,0,N/A,N/A,Sci-Fi,0,1,M,5.8
Frankie and Alice,tt1221208,2010,P,Canada,2,Code Black Entertainment,R,Biography,2,4,M,6.5
A Bag of Hammers,tt1509787,2010,P,USA,0,MPI Media Group,NOT RATED,Comedy,0,2,M,6.6
Stonehenge Apocalypse,tt1488598,2010,P,Canada,0,STARZ MEDIA LLC.,PG-13,Sci-Fi,0,1,M,4.2
Welcome to the Rileys,tt1183923,2010,P,UK,1,Samuel Goldwyn Films/Destination Films,R,Drama,0,0,M,7.0
"Women on the 6th Floor, The",tt1805297,2010,P,France,0,Strand Releasing,NOT RATED,Comedy,0,0,M,7.1
Tucker and Dale vs Evil,tt1465522,2010,P,Canada,0,Magnet Releasing,R,Comedy,1,2,M,7.6
Mongolian Death Worm,tt1504443,2010,P,USA,0,Black Chrome Productions,TV-14,Action,0,3,M,3.3
Cairo 678,tt1764141,2010,P,Egypt,1,N/A,N/A,Drama,0,1,M,7.5
Une vie de chat,tt1673702,2010,P,France,2,Gébéka Films,PG,Animation,0,0,M,7.0
"Other Guys, The",tt1386588,2010,F,USA,0,Columbia Pictures,PG-13,Action,0,2,M,6.7
"Tourist, The",tt1243957,2010,F,USA,1,Columbia Pictures,PG-13,Action,0,2,M,6.0
Conviction,tt1244754,2010,P,USA,2,Fox Searchlight,R,Biography,1,0,M,7.2
"Debt, The",tt1226753,2010,P,USA,0,Focus Features,R,Drama,1,2,M,6.9
Catfish,tt1584016,2010,F,USA,2,Universal Pictures/Rogue,PG-13,Documentary,0,0,M,7.1
Viva Riva!,tt1723120,2010,P,The Democratic Republic Of Congo,0,Music Box Films,R,Crime,0,0,M,6.2
Ramona and Beezus,tt0493949,2010,P,USA,3,20th Century Fox,G,Adventure,0,1,F,6.6
"Extraordinary Adventures of Adele Blanc-Sec, The",tt1179025,2010,P,France,1,Shout Factory,PG,Action,0,0,M,6.3
Boy Wonder,tt1456060,2010,P,USA,0,Lightning Entertainment,R,Action,0,1,M,6.9
"Romantics, The",tt1403988,2010,P,USA,0,Benaroya Pictures,PG-13,Comedy,0,0,M,5.1
Pink Saris,tt1721685,2010,P,UK,3,N/A,N/A,Documentary,0,0,M,7.1
Another Year,tt1431181,2010,P,UK,0,Sony Classics,PG-13,Comedy,0,1,M,7.3
Basilicata Coast to Coast,tt1529233,2010,P,Italy,0,Eagle Pictures,N/A,Comedy,0,2,M,6.7
Chasing Legends,tt1996211,2010,F,USA,0,Gripped Films,N/A,Documentary,0,1,M,7.7
Arrietty,tt1568921,2010,P,Japan,1,Walt Disney Pictures,G,Animation,1,0,M,7.6
Percy Jackson &amp; the Olympians: The Lightning Thief,tt0814255,2010,P,UK,0,20th Century Fox,PG,Adventure,0,1,M,5.9
Eat Me!,tt1412541,2010,P,USA,0,N/A,NOT RATED,Comedy,1,0,F,6.0
Despicable Me,tt1323594,2010,P,USA,0,Universal Pictures,PG,Animation,0,1,M,7.7
Barney&#39;s Version,tt1423894,2010,P,Italy,0,Sony Classics,R,Comedy,0,1,M,7.3
YellowBrickRoad,tt1398428,2010,P,USA,0,Bloody Disgusting/The Collective,R,Horror,0,2,M,4.7
Jucy,tt1336999,2010,P,Australia,0,KCDC,N/A,Comedy,2,1,M,5.7
Predators,tt1424381,2010,F,USA,0,20th Century Fox,R,Action,0,3,M,6.4
"Runaways, The",tt1017451,2010,P,USA,0,Apparition,R,Biography,0,0,M,6.6
Potiche,tt1521848,2010,P,France,2,Music Box Films,R,Comedy,0,1,M,6.4
Resident Evil: Afterlife,tt1220634,2010,P,Germany,0,Sony Pictures/Screen Gems,R,Action,0,1,M,5.9
Trigger,tt1624408,2010,P,Canada,1,E1 Entertainment,N/A,Drama,0,1,M,6.3
Titanic II,tt1640571,2010,P,USA,0,Metrodome Distribution,NOT RATED,Action,0,1,M,1.6
Band Baaja Barat,tt1610452,2010,P,India,0,Yash Raj Films,NOT RATED,Comedy,0,0,M,7.3
My Babysitter&#39;s a Vampire,tt1673423,2010,P,Canada,1,Fresh TV,TV-PG,Adventure,2,0,M,6.3
Black Swan,tt0947798,2010,P,USA,1,Fox Searchlight,R,Drama,0,4,M,8.0
Toy Story 3,tt0435761,2010,P,USA,0,Walt Disney Pictures,G,Animation,0,4,M,8.3
Enthiran,tt1305797,2010,P,India,0,Ficus,NOT RATED,Action,0,0,M,7.1
Attack the Block,tt1478964,2011,P,UK,0,Screen Gems,R,Action,0,1,M,6.6
"Loneliest Planet, The",tt1695405,2011,F,USA,0,IFC Films,NOT RATED,Thriller,1,0,F,5.5
Phase 7,tt1568816,2011,F,Argentina,1,Collective,R,Sci-Fi,0,0,M,5.9
Your Sister&#39;s Sister,tt1742336,2011,P,USA,2,IFC Films,R,Comedy,0,0,M,6.7
Black Butterflies,tt0906778,2011,P,Germany,0,Tribeca Films,NOT RATED,Biography,0,0,F,6.2
Jamie and Jessie Are Not Together,tt1718807,2011,P,USA,2,N/A,NOT RATED,Comedy,1,0,F,5.1
Restless,tt1498569,2011,P,USA,1,Sony Pictures,PG-13,Drama,0,1,M,6.8
Midnight in Paris,tt1605783,2011,P,Spain,0,Sony Pictures Classics,PG-13,Comedy,0,0,M,7.7
"Craiglist Killer, The",tt1772373,2011,P,USA,0,Sony Pictures Entertainment,TV-14,Biography,0,2,M,5.3
Jumping the Broom,tt1640484,2011,P,USA,0,Sony Pictures,PG-13,Comedy,2,0,M,5.7
Soul Surfer,tt1596346,2011,P,USA,2,TriStar/FilmDistrict,PG,Biography,3,7,M,7.1
From Prada to Nada,tt0893412,2011,P,Mexico,0,Lionsgate Films,PG-13,Comedy,1,2,F,5.5
Samsara,tt0770802,2011,F,USA,0,Oscilloscope Pictures,PG-13,Documentary,0,1,M,8.5
Alvin and the Chipmunks: Chipwrecked,tt1615918,2011,P,USA,0,20th Century Fox,G,Animation,0,3,M,4.4
She Monkeys,tt1827358,2011,P,Sweden,0,Unknown,NOT RATED,Drama,1,0,F,5.5
Au cul du loup,tt1669794,2011,P,France,0,N/A,N/A,Drama,0,1,M,6.1
Jiro Dreams of Sushi,tt1772925,2011,F,USA,0,Magnolia Pictures,PG,Documentary,0,0,M,7.9
Apollo 18,tt1772240,2011,F,USA,0,The Weinstein Company,PG-13,Horror,0,3,M,5.2
Drive,tt0780504,2011,P,USA,0,FilmDistrict,R,Crime,0,1,M,7.8
"Caller, The",tt1525890,2011,P,UK,4,Bankside Films,R,Thriller,0,1,M,6.1
Thespians,tt1604225,2011,P,USA,0,Maven Films,N/A,Documentary,0,0,M,8.0
Kiss Me,tt1859522,2011,P,Sweden,3,Wolfe Releasing,NOT RATED,Drama,0,0,M,6.9
Ruggine,tt1833781,2011,P,Italy,0,N/A,N/A,Drama,0,1,M,6.0
"Eagle, The",tt1034389,2011,F,UK,0,Focus Features,PG-13,Action,1,1,M,6.2
October Baby,tt1720182,2011,P,USA,2,IDP/Samuel goldwyn Films,PG-13,Drama,2,3,M,6.8
Jin ling shi san chai,tt1410063,2011,P,China,2,Wrekin Hill Entertainment,R,Drama,0,0,M,7.6
Little Birds,tt1623745,2011,P,USA,0,Millenium Entertainment,R,Drama,0,0,M,6.2
Hell,tt1643222,2011,P,Germany,0,Arc Entertainment,R,Horror,0,2,M,5.9
A Little Bit of Heaven,tt1440161,2011,P,USA,3,Millenium Entertainment,PG-13,Comedy,0,0,F,6.3
Cloudburst,tt1466054,2011,P,USA,0,Wolfe Video,UNRATED,Adventure,0,0,M,7.0
"Innkeepers, The",tt1594562,2011,P,USA,0,Magnolia Pictures,R,Drama,0,0,M,5.5
Bridesmaids,tt1478338,2011,P,USA,0,Universal Studios,R,Comedy,2,0,M,6.8
Pariah,tt1233334,2011,P,USA,0,Focus Features,R,Drama,0,0,M,7.2
Damsels in Distress,tt1667307,2011,P,USA,0,Sony Pictures Classics,PG-13,Comedy,0,0,M,5.7
"Roommate, The",tt1265990,2011,P,USA,4,Screen Gems/SONY PICTURES,PG-13,Drama,0,1,M,4.9
"Turn Me On, Dammit!",tt1650407,2011,P,Norway,3,New Yorker Films,NOT RATED,Comedy,0,0,M,6.3
"Darkest Hour, The",tt1093357,2011,P,USA,0,Summit Entertainment,PG-13,Action,1,2,M,4.9
Fright Night,tt1438176,2011,P,USA,0,Walt Disney Pictures,R,Comedy,0,0,M,6.4
L&#39;amour dure trois ans,tt1638328,2011,P,France,0,EuropaCorp. Distribution,N/A,Comedy,0,0,M,6.1
"Skin I Live In, The",tt1189073,2011,P,Spain,1,Sony Pictures Classics,R,Drama,0,1,M,7.6
Conan the Barbarian,tt0816462,2011,P,USA,0,Lionsgate,R,Action,0,4,M,5.2
"Sunset Limited, The",tt1510938,2011,F,USA,0,HBO,TV-MA,Drama,0,0,M,7.4
&Aacute; annan veg,tt2009643,2011,F,Iceland,0,N/A,NOT RATED,Comedy,0,0,M,6.7
A Separation,tt1832382,2011,P,Iran,0,Sony Pictures Classics,PG-13,Crime,0,0,M,8.3
Alyce Kills,tt1680051,2011,P,USA,3,Bloody Disgusting/The Collective,NOT RATED,Horror,0,1,M,5.5
Exit Humanity,tt1781812,2011,P,Canada,0,Bloody Disgusting,NOT RATED,Drama,0,1,M,5.3
Killer Elite,tt1448755,2011,F,UK,0,Open Road Films,R,Action,0,0,M,6.5
Without Men,tt1547090,2011,P,USA,1,Maya Entertainment,R,Comedy,1,1,F,3.2
"Year Dolly Parton Was My Mom, The",tt1316624,2011,P,Canada,5,Mongrel Media,N/A,Comedy,1,0,F,6.2
K-ON! Movie,tt1909796,2011,P,Japan,0,Section 23,TV-14,Animation,0,1,M,7.5
"Divide, The",tt1535616,2011,P,Germany,0,Anchor Bay Entertainment,R,Action,0,0,M,5.8
"Awakening, The",tt1687901,2011,P,UK,1,Cohen Media Group,R,Horror,0,2,M,6.5
"Future, The",tt1235170,2011,P,Germany,0,Roadside Attractions,R,Drama,1,0,F,6.2
Life Without Principle,tt1371585,2011,P,Hong Kong,0,Indomina Releasing,NOT RATED,Crime,0,1,M,7.0
Take Shelter,tt1675192,2011,P,USA,0,Sony Pictures Classics,R,Drama,0,0,M,7.4
"Moth Diaries, The",tt1407065,2011,P,Canada,2,IFC Films,R,Drama,2,0,F,4.9
Apartment 143,tt1757742,2011,P,Spain,0,Magnolia Pictures,R,Horror,0,1,M,5.1
Paranormal Activity 3,tt1778304,2011,P,USA,0,Paramount Pictures,R,Horror,0,1,M,5.8
Amber Lake,tt1737090,2011,P,USA,0,Cinetic,NOT RATED,Drama,0,1,M,5.9
"Smurfs, The",tt0472181,2011,P,USA,0,Sony Pictures Columbia,PG,Animation,0,4,M,5.5
"Woman, The",tt1714208,2011,P,USA,0,Bloody Disgusting Films,R,Horror,0,2,M,6.0
Mildred Pierce,tt1492030,2011,P,USA,2,,TV-MA,Drama,0,0,M,7.7
No One Killed Jessica,tt1734110,2011,P,India,2,UTV Communications,N/A,Biography,0,0,M,7.2
Silent House,tt1767382,2011,P,France,2,Open Road Films,R,Drama,1,2,M,5.3
"Black Power Mixtape 1967-1975, The",tt1592527,2011,P,Sweden,0,IFC Films,NOT RATED,Documentary,0,0,M,7.5
Monte Carlo,tt1067774,2011,P,Hungary,1,20th Century Fox,PG,Adventure,3,1,M,5.8
"Cabin in the Woods, The",tt1259521,2011,P,USA,0,Lionsgate Films,R,Comedy,0,1,M,7.0
Atlas Shrugged: Part I,tt0480239,2011,P,USA,0,Rocky Mountain Pictures,PG-13,Drama,0,2,M,5.7
Rid of Me,tt1376233,2011,P,USA,1,Independent Pictures,NOT RATED,Comedy,0,1,M,6.6
Aliens vs. Avatars,tt1854506,2011,P,USA,0,N/A,NOT RATED,Horror,0,3,M,1.6
Flypaper,tt1541160,2011,P,Germany,0,IFC Films,NOT RATED,Comedy,0,2,M,6.4
"Help, The",tt1454029,2011,P,USA,0,DreamWorks Studios,PG-13,Drama,1,1,M,8.1
Hugo,tt0970179,2011,P,USA,0,Paramount Studios,PG,Adventure,0,2,M,7.5
Butter,tt1349451,2011,P,USA,3,Weinstein Company,R,Comedy,0,1,M,6.2
Last Call at the Oasis,tt2043900,2011,P,USA,0,IDP/ATO,PG-13,Documentary,1,1,F,7.5
"Little Engine That Could, The",tt1764666,2011,P,USA,0,Kidtoon Films,G,Animation,0,4,M,5.7
Kill List,tt1788391,2011,P,UK,0,IFC Films,NOT RATED,Crime,1,1,M,6.4
Kung Fu Panda 2,tt1302011,2011,P,USA,0,Paramount Studios/Dreamworks,PG,Animation,0,2,F,7.2
Jack and Jill,tt0810913,2011,P,USA,0,Sony Pictures,PG,Comedy,0,3,M,3.3
"Lie, The",tt1531930,2011,P,USA,0,Screen Media Ventures,R,Drama,0,2,M,5.0
Drengen der ikke kunne svomme,tt1961281,2011,F,Denmark,2,N/A,N/A,Short,0,0,M,5.6
Gosick,tt1872328,2011,P,Japan,0,,TV-MA,Animation,0,0,M,7.4
Quartet,tt1441951,2012,P,UK,1,The Weinstein Co.,PG-13,Comedy,0,2,M,6.8
Dredd 3D,tt1343727,2012,P,UK,0,Lionsgate Films,R,Action,0,3,M,7.1
Resident Evil: Retribution,tt1855325,2012,P,Germany,1,Screen Gems,R,Action,0,1,M,5.4
Arachnoquake,tt2151543,2012,P,USA,0,Active Entertainment,N/A,Horror,0,2,M,2.8
"Factory, The",tt1132285,2012,P,France,1,Warner Bros. Pictures,R,Crime,1,2,F,5.8
Parental Guidance,tt1047540,2012,P,USA,0,20th Century Fox,PG,Comedy,1,1,M,6.1
Cloud Atlas,tt1371111,2012,P,Germany,0,Warner Bros. Pictures,R,Action,2,2,M,7.5
Populaire,tt2070776,2012,P,France,3,The Weinstein Company,R,Comedy,0,1,M,6.9
Lincoln,tt0443272,2012,P,USA,0,Dreamworks Pictures,PG-13,Biography,0,1,M,7.4
"Lizzie Bennet Diaries, The",tt2392261,2012,P,USA,3,,N/A,Comedy,0,0,M,8.8
American Warships,tt2175927,2012,P,USA,0,The Asylum,TV-14,Action,0,0,M,2.8
Hannah Arendt,tt1674773,2012,P,Germany,0,Zeitgeist Films,NOT RATED,Biography,1,0,M,7.1
In The Dark Half,tt1764645,2012,P,UK,1,N/A,N/A,Drama,1,0,M,5.4
Barbara,tt2178941,2012,P,Germany,0,Adopt Films,PG-13,Drama,0,1,M,7.2
Safety Not Guaranteed,tt1862079,2012,P,USA,0,Film District,R,Comedy,0,1,M,7.0
Paradies: Liebe,tt1403214,2012,P,Austria,2,Strand Releasing,UNRATED,Drama,0,0,M,7.1
Think Like a Man,tt1621045,2012,P,USA,1,Sony Screen Gems,PG-13,Comedy,0,3,M,6.6
This Is 40,tt1758830,2012,P,USA,0,Universal Studios,R,Comedy,0,0,M,6.2
Bad Parents,tt2081178,2012,P,USA,1,Bad Parents LLC,NOT RATED,Comedy,0,0,M,3.3
Elementary,tt2191671,2012,P,USA,0,,TV-14,Crime,0,1,M,7.9
Alien Tornado,tt1942798,2012,P,USA,0,MTI Home Video,N/A,Action,0,1,M,3.2
"Door, The",tt1194577,2012,P,Hungary,2,FilmArt Kft.,N/A,Drama,1,0,M,6.5
"Magic of Belle Isle, The",tt1839654,2012,P,USA,1,Magnolia Pictures,PG,Comedy,0,0,M,7.0
"Perks of Being a Wallflower, The",tt1659337,2012,P,USA,0,Lionsgate Films,PG-13,Drama,0,2,M,8.0
Much Ado About Nothing,tt2094064,2012,P,USA,0,Roadside Attractions,PG-13,Comedy,0,1,M,7.2
Foreign Letters,tt1492841,2012,P,USA,0,Film Movement,N/A,Comedy,0,0,M,7.0
Jack and Diane,tt0850677,2012,P,USA,4,Magnolia Pictures,R,Drama,0,1,M,4.5
What to Expect When You&#39;re Expecting,tt1586265,2012,P,USA,0,Lionsgate Films,PG-13,Comedy,2,0,M,5.7
Die Wand,tt1745686,2012,F,Austria,3,Music Box Films,NOT RATED,Drama,0,1,M,6.8
Jayne Mansfield&#39;s Car,tt1781840,2012,P,USA,2,Anchor Bay Films,R,Drama,0,1,M,6.3
People Like Us,tt1716777,2012,P,USA,0,Dreamworks Pictures,PG-13,Comedy,0,2,M,7.1
Ill Manors,tt1760967,2012,P,UK,0,Revolver Entertainment,NOT RATED,Crime,0,0,M,7.1
